Entity ID,Plant ID,Sector,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Status,Latitude,Longitude
18642,6440,Electric Utility,30.9,30.4,30.1,Conventional Hydroelectric,9,1925, , ,OP,34.797820,-87.625370
18642,6440,Electric Utility,30.9,29.1,28.8,Conventional Hydroelectric,9,1925, , ,OP,34.797820,-87.625370
18642,6440,Electric Utility,30.9,30.7,30.4,Conventional Hydroelectric,9,1925, , ,OP,34.797820,-87.625370
18642,6440,Electric Utility,29.2,29.6,29.3,Conventional Hydroelectric,3,1942, , ,OP,34.797820,-87.625370
14534,6449,Electric Utility,3.0,2.0,2.0,Conventional Hydroelectric,2,1949, , ,OP,34.154800,-117.909300
7601,6450,Electric Utility,1.6,1.6,1.6,Conventional Hydroelectric,8,1927, , ,OP,43.662775,-73.034020
7601,6450,Electric Utility,0.8,0.7,0.7,Conventional Hydroelectric,8,1905, , ,OP,43.662775,-73.034020
7601,6450,Electric Utility,0.8,0.7,0.7,Conventional Hydroelectric,8,1905, , ,OP,43.662775,-73.034020
7601,6450,Electric Utility,0.8,0.7,0.7,Conventional Hydroelectric,8,1905, , ,OP,43.662775,-73.034020
7601,6450,Electric Utility,2.9,2.8,2.9,Conventional Hydroelectric,10,1984, , ,OP,43.662775,-73.034020
7601,6451,Electric Utility,0.8,0.6,0.8,Conventional Hydroelectric,8,1913, , ,OP,44.052500,-73.176200
7601,6451,Electric Utility,0.8,0.6,0.8,Conventional Hydroelectric,8,1913, , ,OP,44.052500,-73.176200
7601,6451,Electric Utility,4.1,3.2,4.1,Conventional Hydroelectric,12,1988, , ,OP,44.052500,-73.176200
7601,6456,Electric Utility,1.3,1.3,1.3,Conventional Hydroelectric,2,1922, , ,OP,43.626200,-73.307300
7601,6456,Electric Utility,0.6,0.6,0.6,Conventional Hydroelectric,2,1922, , ,OP,43.626200,-73.307300
14354,6459,Electric Utility,1.7,1.9,1.9,Conventional Hydroelectric,7,1927, , ,OP,48.059200,-114.070800
14354,6459,Electric Utility,1.7,1.9,1.9,Conventional Hydroelectric,7,1928, , ,OP,48.059200,-114.070800
14354,6459,Electric Utility,0.7,0.8,0.8,Conventional Hydroelectric,7,1910, , ,OP,48.059200,-114.070800
11241,6462,Electric Utility,"1,035.9",967.5,967.0,Nuclear,6,1986, , ,OP,30.757000,-91.332700
554,6463,Electric Utility,21.3,15.2,19.5,Petroleum Liquids,5,1972, , ,OP,42.027200,-93.582800
554,6463,Electric Utility,57.4,25.7,0.0,Petroleum Liquids,9,2005, , ,OP,42.027200,-93.582800
1307,6469,Electric Utility,477.0,450.0,450.0,Conventional Steam Coal,7,1984, , ,OP,47.370542,-101.835700
1307,6469,Electric Utility,477.0,450.0,450.0,Conventional Steam Coal,7,1986, , ,OP,47.370542,-101.835700
10071,6474,Electric Utility,2.7,2.5,2.5,Petroleum Liquids,6,1968, , ,OP,21.899583,-159.585000
10071,6474,Electric Utility,2.7,1.2,1.2,Petroleum Liquids,6,1968, , ,OP,21.899583,-159.585000
10071,6474,Electric Utility,2.7,2.5,2.5,Petroleum Liquids,6,1968, , ,OP,21.899583,-159.585000
10071,6474,Electric Utility,8.6,7.6,7.6,Petroleum Liquids,12,1991, , ,OP,21.899583,-159.585000
10071,6474,Electric Utility,8.6,7.6,7.6,Petroleum Liquids,12,1991, , ,OP,21.899583,-159.585000
10071,6474,Electric Utility,8.6,7.6,7.6,Petroleum Liquids,11,1990, , ,OP,21.899583,-159.585000
10071,6474,Electric Utility,8.6,7.6,7.6,Petroleum Liquids,11,1990, , ,OP,21.899583,-159.585000
10071,6474,Electric Utility,19.2,19.0,19.0,Petroleum Liquids,8,1973, , ,OP,21.899583,-159.585000
10071,6474,Electric Utility,23.8,21.5,21.5,Petroleum Liquids,12,1977, , ,OP,21.899583,-159.585000
10071,6474,Electric Utility,2.0,1.5,1.5,Petroleum Liquids,1,1964, , ,OA,21.899583,-159.585000
10071,6474,Electric Utility,2.0,1.5,1.5,Petroleum Liquids,1,1964, , ,OP,21.899583,-159.585000
7601,6475,Electric Utility,3.0,3.0,3.0,Conventional Hydroelectric,1,1928, , ,OP,44.489997,-73.169310
11208,6479,Electric Utility,22.5,27.0,27.0,Conventional Hydroelectric,12,1983, , ,OP,34.590183,-118.454700
11208,6479,Electric Utility,9.9,11.0,11.0,Conventional Hydroelectric,4,1917, , ,OP,34.590183,-118.454700
11208,6479,Electric Utility,10.6,12.0,12.0,Conventional Hydroelectric,5,1923, , ,OP,34.590183,-118.454700
11208,6479,Electric Utility,22.5,27.0,27.0,Conventional Hydroelectric,4,1987, , ,OP,34.590183,-118.454700
11208,6480,Electric Utility,14.0,14.5,14.5,Conventional Hydroelectric,7,1920, , ,OS,34.534337,-118.525100
11208,6480,Electric Utility,14.0,14.4,14.4,Conventional Hydroelectric,8,1920, , ,OP,34.534337,-118.525100
11208,6480,Electric Utility,18.0,16.0,16.0,Conventional Hydroelectric,9,1932, , ,OP,34.534337,-118.525100
11208,6481,Electric Utility,820.0,900.0,900.0,Conventional Steam Coal,6,1986,6,2027,OP,39.509731,-112.580200
11208,6481,Electric Utility,820.0,900.0,900.0,Conventional Steam Coal,5,1987,6,2027,OP,39.509731,-112.580200
61122,6483,IPP Non-CHP,2.6,2.3,2.4,Conventional Hydroelectric,1,1931, , ,OP,44.260300,-72.059200
61122,6483,IPP Non-CHP,2.6,2.3,2.4,Conventional Hydroelectric,1,1931, , ,OP,44.260300,-72.059200
61122,6483,IPP Non-CHP,2.6,2.8,3.0,Conventional Hydroelectric,1,1931, , ,OP,44.260300,-72.059200
61122,6483,IPP Non-CHP,2.6,2.8,3.0,Conventional Hydroelectric,1,1931, , ,OP,44.260300,-72.059200
14354,6484,Electric Utility,0.2,0.2,0.2,Conventional Hydroelectric,7,1913, , ,OP,44.062326,-121.313300
14354,6484,Electric Utility,0.3,0.3,0.3,Conventional Hydroelectric,7,1916, , ,OP,44.062326,-121.313300
14354,6484,Electric Utility,0.6,0.5,0.5,Conventional Hydroelectric,7,1917, , ,OP,44.062326,-121.313300
13511,6486,Electric Utility,1.0,1.0,1.0,Conventional Hydroelectric,8,1944, , ,OP,44.696700,-73.612200
13511,6486,Electric Utility,1.2,1.2,1.2,Conventional Hydroelectric,8,1943, , ,OP,44.696700,-73.612200
13511,6486,Electric Utility,3.8,3.8,3.8,Conventional Hydroelectric,11,1984, , ,OP,44.696700,-73.612200
11843,6504,Electric Utility,2.6,2.5,2.5,Petroleum Liquids,12,1971, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,12.5,12.3,12.3,Petroleum Liquids,12,1979, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,12.5,12.3,12.3,Petroleum Liquids,7,1980, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,12.5,12.3,12.3,Petroleum Liquids,4,1988, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,12.5,12.3,12.3,Petroleum Liquids,5,1989, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,23.6,21.1,21.1,Petroleum Liquids,5,1992, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,18.0,12.0,12.0,Petroleum Liquids,10,1993, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,23.6,21.1,21.1,Petroleum Liquids,5,1993, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,25.0,17.6,17.6,Petroleum Liquids,12,1998, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,18.0,13.8,13.8,Petroleum Liquids,10,2006, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,25.0,17.6,17.6,Petroleum Liquids,9,2000, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,2.6,2.5,2.5,Petroleum Liquids,7,1972, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,2.6,2.5,2.5,Petroleum Liquids,9,1972, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,5.6,5.5,5.5,Petroleum Liquids,11,1973, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,5.6,5.5,5.5,Petroleum Liquids,12,1973, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,5.6,5.5,5.5,Petroleum Liquids,3,1975, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,5.6,5.5,5.5,Petroleum Liquids,8,1975, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,5.6,5.5,5.5,Petroleum Liquids,11,1977, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,5.6,5.5,5.5,Petroleum Liquids,7,1978, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,2.6,2.5,2.5,Petroleum Liquids,3,1987, , ,OP,20.801170,-156.493000
11843,6504,Electric Utility,2.6,2.5,2.5,Petroleum Liquids,3,1987, , ,OP,20.801170,-156.493000
15248,6505,Electric Utility,25.5,22.0,22.0,Conventional Hydroelectric,8,1924, , ,OP,45.122009,-122.069900
15248,6505,Electric Utility,25.5,22.0,22.0,Conventional Hydroelectric,3,1931, , ,OP,45.122009,-122.069900
1956,6506,Electric Utility,1.0,1.1,1.1,Conventional Hydroelectric,12,1941, , ,OP,48.733900,-116.175200
1956,6506,Electric Utility,0.4,0.4,0.4,Conventional Hydroelectric,12,1921, , ,OP,48.733900,-116.175200
1956,6506,Electric Utility,1.0,1.1,1.1,Conventional Hydroelectric,12,1950, , ,OP,48.733900,-116.175200
1956,6506,Electric Utility,1.5,1.7,1.7,Conventional Hydroelectric,2,1982, , ,OP,48.733900,-116.175200
56621,6507,Electric Utility,2.5,2.1,2.1,Conventional Hydroelectric,8,1942, , ,OS,46.449200,-120.534200
56621,6508,Electric Utility,0.8,0.5,0.5,Conventional Hydroelectric,5,1932, , ,OS,46.423133,-120.560000
56621,6508,Electric Utility,0.8,0.5,0.5,Conventional Hydroelectric,5,1932, , ,OS,46.423133,-120.560000
17166,6510,Electric Utility,2.0,2.0,2.0,Petroleum Liquids,9,1960,9,2023,OS,39.152200,-119.747800
17166,6510,Electric Utility,2.0,2.0,2.0,Petroleum Liquids,9,1960,9,2023,OS,39.152200,-119.747800
17166,6510,Electric Utility,2.0,2.0,2.0,Petroleum Liquids,9,1960,9,2023,OS,39.152200,-119.747800
56369,6513,IPP Non-CHP,2.0,2.5,2.2,Conventional Hydroelectric,1,1914, , ,OP,39.285100,-119.593300
19728,6515,Electric Utility,18.0,13.5,14.8,Natural Gas Fired Combustion Turbine,8,1989, , ,SB,31.363472,-110.931300
19728,6515,Electric Utility,18.0,13.5,14.8,Natural Gas Fired Combustion Turbine,8,1989, , ,SB,31.363472,-110.931300
19728,6515,Electric Utility,18.0,13.5,14.8,Natural Gas Fired Combustion Turbine,8,1989, , ,SB,31.363472,-110.931300
19728,6515,Electric Utility,54.0,19.8,21.2,Natural Gas Fired Combustion Turbine,6,2006, , ,OP,31.363472,-110.931300
56146,6516,Electric Utility,2.0,2.0,2.0,Petroleum Liquids,2,1964, , ,OP,38.049200,-103.713600
56146,6516,Electric Utility,2.0,2.0,2.0,Petroleum Liquids,6,1964, , ,OP,38.049200,-103.713600
56146,6516,Electric Utility,2.0,2.0,2.0,Petroleum Liquids,6,1964, , ,OP,38.049200,-103.713600
56146,6516,Electric Utility,2.0,2.0,2.0,Petroleum Liquids,6,1964, , ,OP,38.049200,-103.713600
56146,6516,Electric Utility,2.0,2.0,2.0,Petroleum Liquids,6,1964, , ,OP,38.049200,-103.713600
5416,6517,Electric Utility,78.8,76.0,76.0,Conventional Hydroelectric,4,1971, , ,OP,34.798100,-82.887200
5416,6517,Electric Utility,78.8,76.0,76.0,Conventional Hydroelectric,4,1971, , ,OP,34.798100,-82.887200
57222,6518,Electric Utility,2.5,2.0,2.0,Petroleum Liquids,10,2008, , ,OP,39.245833,-120.027200
57222,6518,Electric Utility,2.5,2.0,2.0,Petroleum Liquids,10,2008, , ,OP,39.245833,-120.027200
57222,6518,Electric Utility,2.5,2.0,2.0,Petroleum Liquids,10,2008, , ,OP,39.245833,-120.027200
57222,6518,Electric Utility,2.5,2.0,2.0,Petroleum Liquids,10,2008, , ,OP,39.245833,-120.027200
57222,6518,Electric Utility,2.5,2.0,2.0,Petroleum Liquids,10,2008, , ,OP,39.245833,-120.027200
57222,6518,Electric Utility,2.5,2.0,2.0,Petroleum Liquids,10,2008, , ,OP,39.245833,-120.027200
7601,6519,Electric Utility,0.7,0.7,0.7,Conventional Hydroelectric,1,1912, , ,OP,44.166400,-73.257500
7601,6519,Electric Utility,0.7,0.7,0.7,Conventional Hydroelectric,1,1912, , ,OP,44.166400,-73.257500
7601,6519,Electric Utility,1.0,1.0,1.0,Conventional Hydroelectric,1,1943, , ,OP,44.166400,-73.257500
7601,6519,Electric Utility,2.0,2.0,2.0,Petroleum Liquids,11,1963, , ,OP,44.166400,-73.257500
7601,6519,Electric Utility,2.0,2.0,2.0,Petroleum Liquids,11,1964, , ,OP,44.166400,-73.257500
7601,6520,Electric Utility,5.5,5.0,5.0,Conventional Hydroelectric,6,1953, , ,OP,44.381260,-72.767690
40444,6521,IPP Non-CHP,0.6,0.6,0.6,Conventional Hydroelectric,1,1911, , ,OP,39.462500,-119.066700
40444,6521,IPP Non-CHP,0.6,0.6,0.6,Conventional Hydroelectric,1,1911, , ,OP,39.462500,-119.066700
40444,6521,IPP Non-CHP,0.6,0.6,0.6,Conventional Hydroelectric,1,1911, , ,OP,39.462500,-119.066700
9726,6522,Electric Utility,151.0,140.0,140.0,Hydroelectric Pumped Storage,11,1965, , ,OP,41.000600,-75.031400
9726,6522,Electric Utility,151.0,140.0,140.0,Hydroelectric Pumped Storage,12,1965, , ,OP,41.000600,-75.031400
9726,6522,Electric Utility,151.0,140.0,140.0,Hydroelectric Pumped Storage,9,1965, , ,OP,41.000600,-75.031400
13511,6526,Electric Utility,1.3,1.3,1.3,Conventional Hydroelectric,8,1926, , ,OA,44.523600,-73.461700
13511,6526,Electric Utility,1.3,1.3,1.3,Conventional Hydroelectric,8,1927, , ,OA,44.523600,-73.461700
5914,6527,IPP Non-CHP,11.0,10.2,11.0,Conventional Hydroelectric,1,1930, , ,OP,43.318906,-73.920790
5914,6527,IPP Non-CHP,11.0,10.4,11.1,Conventional Hydroelectric,1,1930, , ,OP,43.318906,-73.920790
61122,6529,IPP Non-CHP,4.0,4.5,4.6,Conventional Hydroelectric,3,1922, , ,OP,42.870840,-72.927320
56369,6531,IPP Non-CHP,2.4,2.4,2.4,Conventional Hydroelectric,1,1911, , ,OP,39.312500,-119.585000
56369,6532,IPP Non-CHP,1.3,0.9,0.7,Conventional Hydroelectric,1,1904, , ,OP,39.302200,-119.560400
56369,6532,IPP Non-CHP,1.3,0.9,0.7,Conventional Hydroelectric,1,1904, , ,OP,39.302200,-119.560400
13137,6537,Electric Utility,2.4,2.4,2.4,Conventional Hydroelectric,4,1983, , ,OP,40.584985,-111.800600
13137,6537,Electric Utility,2.4,2.4,2.4,Conventional Hydroelectric,4,1983, , ,OP,40.584985,-111.800600
59927,6543,IPP Non-CHP,0.5,0.5,0.5,Conventional Hydroelectric,1,1909, , ,OP,39.493056,-77.826940
59927,6543,IPP Non-CHP,0.5,0.5,0.5,Conventional Hydroelectric,1,1909, , ,OP,39.493056,-77.826940
59927,6543,IPP Non-CHP,0.9,0.9,0.9,Conventional Hydroelectric,9,1991, , ,OP,39.493056,-77.826940
59927,6544,IPP Non-CHP,0.5,0.5,0.5,Conventional Hydroelectric,1,1919, , ,OP,39.605000,-77.923060
59927,6544,IPP Non-CHP,0.5,0.5,0.5,Conventional Hydroelectric,1,1919, , ,OP,39.605000,-77.923060
59927,6546,IPP Non-CHP,0.8,0.6,0.8,Conventional Hydroelectric,1,1913, , ,OP,39.273056,-77.784440
59927,6546,IPP Non-CHP,1.0,0.8,1.0,Conventional Hydroelectric,12,1939, , ,OP,39.273056,-77.784440
59927,6546,IPP Non-CHP,1.0,1.0,1.2,Conventional Hydroelectric,12,1938, , ,OP,39.273056,-77.784440
19400,6552,Electric Utility,10.0,10.0,10.0,Conventional Hydroelectric,9,1968, , ,OP,44.414600,-122.671200
19400,6552,Electric Utility,10.0,10.0,10.0,Conventional Hydroelectric,10,1968, , ,OP,44.414600,-122.671200
20214,6554,Electric Utility,7.0,7.0,7.0,Petroleum Liquids,4,1993, , ,OP,42.731700,-92.471100
20214,6554,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,6,2015, , ,OP,42.731700,-92.471100
20214,6554,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,6,2015, , ,OP,42.731700,-92.471100
20214,6554,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,6,2015, , ,OP,42.731700,-92.471100
20214,6554,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,6,2015, , ,OP,42.731700,-92.471100
20214,6554,Electric Utility,3.5,3.5,3.5,Natural Gas Internal Combustion Engine,8,1958, , ,OP,42.731700,-92.471100
20214,6554,Electric Utility,3.7,3.7,3.7,Natural Gas Internal Combustion Engine,8,1967, , ,OP,42.731700,-92.471100
20214,6554,Electric Utility,3.7,3.7,3.7,Natural Gas Internal Combustion Engine,8,1967, , ,OP,42.731700,-92.471100
12119,6555,Electric Utility,0.5,0.5,0.5,Petroleum Liquids,5,2011,3,2021,OP,62.956990,-155.595000
12119,6555,Electric Utility,0.5,0.5,0.5,Petroleum Liquids,2,2011,3,2021,OP,62.956990,-155.595000
12119,6555,Electric Utility,0.6,0.6,0.6,Petroleum Liquids,12,1988,3,2021,OP,62.956990,-155.595000
12119,6555,Electric Utility,0.6,0.6,0.6,Petroleum Liquids,4,1993,3,2021,OP,62.956990,-155.595000
298,6558,Electric Utility,9.3,8.6,8.6,Natural Gas Internal Combustion Engine,3,2016, , ,OP,31.320700,-92.461300
298,6558,Electric Utility,9.3,8.6,8.6,Natural Gas Internal Combustion Engine,3,2016, , ,OP,31.320700,-92.461300
298,6558,Electric Utility,9.3,8.6,8.6,Natural Gas Internal Combustion Engine,3,2016, , ,OP,31.320700,-92.461300
298,6558,Electric Utility,9.3,8.6,8.6,Natural Gas Internal Combustion Engine,3,2016, , ,OP,31.320700,-92.461300
298,6558,Electric Utility,9.3,8.6,8.6,Natural Gas Internal Combustion Engine,3,2016, , ,OP,31.320700,-92.461300
298,6558,Electric Utility,9.3,8.6,8.6,Natural Gas Internal Combustion Engine,3,2016, , ,OP,31.320700,-92.461300
298,6558,Electric Utility,9.3,8.6,8.6,Natural Gas Internal Combustion Engine,3,2016, , ,OP,31.320700,-92.461300
599,6559,Electric Utility,60.4,50.0,50.0,Natural Gas Fired Combined Cycle,2,2017, , ,OP,61.229713,-149.716700
599,6559,Electric Utility,30.9,29.0,29.0,Natural Gas Fired Combined Cycle,2,2017, , ,OP,61.229713,-149.716700
599,6559,Electric Utility,102.6,102.6,81.8,Natural Gas Fired Combined Cycle,6,1979, , ,OP,61.229713,-149.716700
599,6559,Electric Utility,60.4,50.0,50.0,Natural Gas Fired Combined Cycle,2,2017, , ,OP,61.229713,-149.716700
599,6559,Electric Utility,92.6,77.7,86.5,Natural Gas Fired Combustion Turbine,12,1984, , ,OP,61.229713,-149.716700
733,6560,Electric Utility,4.8,4.8,4.8,Conventional Hydroelectric,12,1935, , ,OP,38.194400,-81.370600
733,6560,Electric Utility,4.8,4.8,4.8,Conventional Hydroelectric,12,1935, , ,OP,38.194400,-81.370600
733,6560,Electric Utility,4.8,4.8,4.8,Conventional Hydroelectric,12,1935, , ,OP,38.194400,-81.370600
733,6561,Electric Utility,4.8,4.8,4.8,Conventional Hydroelectric,12,1935, , ,OP,38.252600,-81.569500
733,6561,Electric Utility,4.8,4.8,4.8,Conventional Hydroelectric,12,1935, , ,OP,38.252600,-81.569500
733,6561,Electric Utility,4.8,4.8,4.8,Conventional Hydroelectric,12,1935, , ,OP,38.252600,-81.569500
733,6562,Electric Utility,14.7,8.9,14.5,Conventional Hydroelectric,1,1938, , ,OP,38.527400,-81.913920
733,6562,Electric Utility,4.9,4.9,4.9,Conventional Hydroelectric,1,1938, , ,OP,38.527400,-81.913920
733,6562,Electric Utility,4.9,4.9,4.9,Conventional Hydroelectric,1,1938, , ,OP,38.527400,-81.913920
924,6563,Electric Utility,26.6,22.0,22.0,Petroleum Liquids,6,1976, , ,OS,40.459344,-93.021830
924,6563,Electric Utility,26.6,22.0,22.0,Petroleum Liquids,6,1976, , ,OS,40.459344,-93.021830
1615,6565,Electric Utility,1.1,1.1,1.1,Petroleum Liquids,6,1961, , ,OP,38.327778,-75.217220
1615,6565,Electric Utility,2.5,2.5,2.5,Petroleum Liquids,12,1989, , ,OP,38.327778,-75.217220
1615,6565,Electric Utility,2.0,2.0,2.0,Natural Gas Internal Combustion Engine,9,2020, , ,OP,38.327778,-75.217220
221,6566,Electric Utility,2.1,2.1,2.1,Petroleum Liquids,11,1976, , ,OP,60.789700,-161.787800
221,6566,Electric Utility,2.1,2.1,2.1,Petroleum Liquids,11,1976, , ,OP,60.789700,-161.787800
221,6566,Electric Utility,2.1,2.1,2.1,Petroleum Liquids,11,1976, , ,OP,60.789700,-161.787800
221,6566,Electric Utility,2.1,2.1,2.1,Petroleum Liquids,11,1976, , ,OP,60.789700,-161.787800
221,6566,Electric Utility,2.1,2.1,2.1,Petroleum Liquids,4,1989, , ,OP,60.789700,-161.787800
221,6566,Electric Utility,2.1,2.1,2.1,Petroleum Liquids,12,1992, , ,OP,60.789700,-161.787800
1857,6567,Electric Utility,1.2,1.2,1.2,Petroleum Liquids,7,2001, , ,SB,41.175556,-71.571100
1857,6567,Electric Utility,1.6,1.6,1.6,Petroleum Liquids,4,2002, , ,SB,41.175556,-71.571100
1857,6567,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,3,2006, , ,SB,41.175556,-71.571100
1857,6567,Electric Utility,2.5,2.5,2.5,Petroleum Liquids,6,2018, , ,SB,41.175556,-71.571100
9776,6579,Electric Utility,3.0,3.0,3.0,Petroleum Liquids,8,2017, , ,OP,37.566881,-101.751100
9776,6579,Electric Utility,3.0,3.0,3.0,Petroleum Liquids,8,2017, , ,OP,37.566881,-101.751100
10210,6580,Electric Utility,1.0,1.0,1.0,Conventional Hydroelectric,1,1947, , ,OP,55.379750,-131.470300
10210,6580,Electric Utility,2.2,2.2,1.8,Conventional Hydroelectric,1,1954, , ,OP,55.379750,-131.470300
10210,6580,Electric Utility,2.2,2.2,1.8,Conventional Hydroelectric,1,1954, , ,OP,55.379750,-131.470300
10210,6581,Electric Utility,2.1,2.1,2.1,Conventional Hydroelectric,1,1968, , ,OP,55.381402,-131.517800
50079,6584,Electric Utility,2.5,2.5,2.5,Petroleum Liquids,6,2012, , ,OP,24.563333,-81.734200
50079,6584,Electric Utility,23.4,19.0,19.0,Petroleum Liquids,11,1978, , ,OP,24.563333,-81.734200
50079,6584,Electric Utility,19.7,17.0,17.0,Petroleum Liquids,9,1999, , ,OP,24.563333,-81.734200
50079,6584,Electric Utility,19.7,17.0,17.0,Petroleum Liquids,9,1999, , ,OP,24.563333,-81.734200
50079,6584,Electric Utility,42.0,44.0,44.0,Petroleum Liquids,6,2006, , ,OP,24.563333,-81.734200
50079,6584,Electric Utility,9.6,7.5,7.5,Petroleum Liquids,6,1991, , ,OP,24.563333,-81.734200
50079,6584,Electric Utility,9.6,7.5,7.5,Petroleum Liquids,6,1991, , ,OP,24.563333,-81.734200
11624,6586,Electric Utility,2.7,2.5,2.5,Petroleum Liquids,11,1975, , ,OP,42.513100,-70.858300
11624,6586,Electric Utility,2.7,2.5,2.5,Petroleum Liquids,11,1975, , ,OP,42.513100,-70.858300
55937,6595,Electric Utility,40.5,40.0,40.0,Conventional Hydroelectric,2,1969, , ,OP,31.173484,-93.565880
55937,6595,Electric Utility,40.5,40.0,40.0,Conventional Hydroelectric,2,1969, , ,OP,31.173484,-93.565880
16534,6612,Electric Utility,38.6,38.6,38.6,Conventional Hydroelectric,10,1963, , ,OP,38.864290,-120.444300
18371,6618,Electric Utility,1.1,1.0,1.0,Conventional Hydroelectric,8,1930, , ,OP,44.933611,-73.051110
18371,6618,Electric Utility,1.0,1.0,1.0,Conventional Hydroelectric,8,1923, , ,OP,44.933611,-73.051110
18371,6618,Electric Utility,3.2,2.9,2.9,Conventional Hydroelectric,8,1954, , ,OP,44.933611,-73.051110
18371,6618,Electric Utility,5.8,4.8,4.8,Conventional Hydroelectric,5,1990, , ,OP,44.933611,-73.051110
30151,6619,Electric Utility,64.7,50.0,60.0,Petroleum Liquids,6,1977, , ,SB,39.356100,-102.243100
30151,6619,Electric Utility,64.7,50.0,60.0,Petroleum Liquids,7,1977, , ,SB,39.356100,-102.243100
19635,6623,Electric Utility,41.2,50.0,50.0,Conventional Hydroelectric,7,1943, , ,OP,48.012200,-106.412300
19635,6623,Electric Utility,17.3,20.0,20.0,Conventional Hydroelectric,2,1948, , ,OS,48.012200,-106.412300
19635,6623,Electric Utility,41.2,50.0,50.0,Conventional Hydroelectric,12,1951, , ,OP,48.012200,-106.412300
19635,6623,Electric Utility,40.0,49.0,49.0,Conventional Hydroelectric,6,1961, , ,OP,48.012200,-106.412300
19635,6623,Electric Utility,40.0,49.0,49.0,Conventional Hydroelectric,6,1961, , ,OP,48.012200,-106.412300
19635,6624,Electric Utility,44.1,34.0,34.0,Conventional Hydroelectric,9,1956, , ,OP,42.848829,-97.481480
19635,6624,Electric Utility,44.1,34.0,34.0,Conventional Hydroelectric,10,1956, , ,OP,42.848829,-97.481480
19635,6624,Electric Utility,44.1,34.0,34.0,Conventional Hydroelectric,1,1957, , ,OP,42.848829,-97.481480
4180,6635,Electric Utility,84.0,74.1,94.6,Natural Gas Fired Combustion Turbine,10,2007, , ,OP,41.448230,-72.834880
59926,6636,IPP Non-CHP,12.8,13.0,13.0,Conventional Hydroelectric,9,1926, , ,OP,39.720278,-79.856110
59926,6636,IPP Non-CHP,12.8,13.0,13.0,Conventional Hydroelectric,7,1929, , ,OP,39.720278,-79.856110
59926,6636,IPP Non-CHP,12.8,13.0,13.0,Conventional Hydroelectric,6,1926, , ,OP,39.720278,-79.856110
59926,6636,IPP Non-CHP,12.8,13.0,13.0,Conventional Hydroelectric,5,1926, , ,OP,39.720278,-79.856110
221,6637,Electric Utility,0.8,0.8,0.8,Petroleum Liquids,6,1999, , ,OP,59.544553,-139.724300
221,6637,Electric Utility,0.6,0.6,0.6,Petroleum Liquids,6,1999, , ,OP,59.544553,-139.724300
221,6637,Electric Utility,1.2,1.2,1.2,Petroleum Liquids,9,2007, , ,OP,59.544553,-139.724300
221,6637,Electric Utility,1.2,1.2,1.2,Petroleum Liquids,7,2012, , ,OP,59.544553,-139.724300
1692,6639,Electric Utility,293.0,231.0,231.0,Conventional Steam Coal,12,1979, , ,OP,37.646100,-87.500000
1692,6639,Electric Utility,293.0,223.0,223.0,Conventional Steam Coal,1,1981, , ,OP,37.646100,-87.500000
814,6641,Electric Utility,900.0,821.7,821.7,Conventional Steam Coal,1,1983, , ,OP,35.678442,-91.408760
814,6641,Electric Utility,900.0,842.0,842.0,Conventional Steam Coal,12,1984, , ,OP,35.678442,-91.408760
12397,6643,Electric Utility,1.0,1.0,1.0,Conventional Hydroelectric,12,1979, , ,OS,34.207950,-118.351600
12397,6644,Electric Utility,4.9,4.9,4.9,Conventional Hydroelectric,8,1980, , ,OP,33.855300,-117.453700
12397,6645,Electric Utility,4.5,7.1,6.7,Conventional Hydroelectric,4,1981, , ,OP,34.514800,-118.609200
12397,6645,Electric Utility,4.5, , ,Conventional Hydroelectric,4,1981, , ,OP,34.514800,-118.609200
12397,6646,Electric Utility,9.9,9.9,9.9,Conventional Hydroelectric,6,1981, , ,OP,34.127500,-117.795800
