Entity ID,Plant ID,Sector,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Status,Latitude,Longitude
195,7721,Electric Utility,88.4,64.7,64.7,Natural Gas Fired Combined Cycle,12,2000, , ,OP,30.525445,-88.12848
18642,7722,Electric Utility,"1,269.90","1,123.00","1,179.00",Nuclear,5,1996, , ,OP,35.6021,-84.7895
18642,7722,Electric Utility,"1,269.90","1,122.00","1,164.00",Nuclear,6,2016, , ,OP,35.6021,-84.7895
10433,7723,Electric Utility,2.5,2.5,2.5,Petroleum Liquids,1,1994, , ,OP,57.731608,-152.507
10433,7723,Electric Utility,7.5,7.3,7.4,Petroleum Liquids,1,2000, , ,OP,57.731608,-152.507
14323,7725,Electric Utility,0.8,0.8,0.8,Landfill Gas,10,1995, , ,OP,44.6969,-123.2234
14323,7725,Electric Utility,0.8,0.8,0.8,Landfill Gas,10,1995, , ,OP,44.6969,-123.2234
14323,7725,Electric Utility,0.8,0.8,0.8,Landfill Gas,10,1995, , ,OP,44.6969,-123.2234
14323,7725,Electric Utility,1.6,1.6,1.6,Landfill Gas,10,2007, , ,OP,44.6969,-123.2234
14323,7725,Electric Utility,1.6,1.6,1.6,Landfill Gas,10,2007, , ,OP,44.6969,-123.2234
924,7749,Electric Utility,121.2,94,122,Natural Gas Fired Combustion Turbine,6,1999, , ,OP,36.868206,-89.84017
219,7751,Electric Utility,4,4,4,Conventional Hydroelectric,12,1997, , ,OP,59.5357,-135.2123
219,7752,Electric Utility,4.5,4.5,4.5,Conventional Hydroelectric,3,1995, , ,OP,55.476472,-133.1477
924,7754,Electric Utility,157.8,87,114,Natural Gas Fired Combustion Turbine,6,1999, , ,OP,40.2877,-94.7913
924,7754,Electric Utility,157.8,84,114,Natural Gas Fired Combustion Turbine,6,1999, , ,OP,40.2877,-94.7913
924,7757,Electric Utility,176,139,150,Natural Gas Fired Combined Cycle,1,2000, , ,OP,36.222058,-95.27706
924,7757,Electric Utility,176,164,169,Natural Gas Fired Combined Cycle,1,2000, , ,OP,36.222058,-95.27706
924,7757,Electric Utility,182.8,151,152,Natural Gas Fired Combined Cycle,1,2000, , ,OP,36.222058,-95.27706
924,7757,Electric Utility,176,143,161,Natural Gas Fired Combined Cycle,6,2011, , ,OP,36.222058,-95.27706
924,7757,Electric Utility,176,146,161,Natural Gas Fired Combined Cycle,6,2011, , ,OP,36.222058,-95.27706
924,7757,Electric Utility,182.8,158,161,Natural Gas Fired Combined Cycle,6,2011, , ,OP,36.222058,-95.27706
20214,7758,Electric Utility,2,1.9,1.9,Petroleum Liquids,5,2000, , ,OP,42.7317,-92.4711
20214,7758,Electric Utility,2,1.9,1.9,Petroleum Liquids,5,2000, , ,OP,42.7317,-92.4711
20214,7758,Electric Utility,2,1.9,1.9,Petroleum Liquids,5,2000, , ,OP,42.7317,-92.4711
20214,7758,Electric Utility,2,1.9,1.9,Petroleum Liquids,5,2000, , ,OP,42.7317,-92.4711
20214,7758,Electric Utility,2,1.9,1.9,Petroleum Liquids,5,2000, , ,OP,42.7317,-92.4711
20214,7758,Electric Utility,2,1.9,1.9,Petroleum Liquids,5,2000, , ,OP,42.7317,-92.4711
9273,7759,Electric Utility,85,79,89.4,Natural Gas Fired Combustion Turbine,6,2000, , ,OP,39.902556,-86.24405
9273,7759,Electric Utility,85,79,89.4,Natural Gas Fired Combustion Turbine,6,2000, , ,OP,39.902556,-86.24405
9273,7759,Electric Utility,85,79.2,89.6,Natural Gas Fired Combustion Turbine,6,2000, , ,OP,39.902556,-86.24405
9273,7759,Electric Utility,85,79.2,89.6,Natural Gas Fired Combustion Turbine,5,2001, , ,OP,39.902556,-86.24405
65379,7760,IPP Non-CHP,47,45.5,50,Natural Gas Fired Combustion Turbine,6,1999, , ,OP,40.106125,-87.65382
65379,7760,IPP Non-CHP,47,45.5,50,Natural Gas Fired Combustion Turbine,6,1999, , ,OP,40.106125,-87.65382
65379,7760,IPP Non-CHP,47,45.5,50,Natural Gas Fired Combustion Turbine,6,1999, , ,OP,40.106125,-87.65382
65379,7760,IPP Non-CHP,47,45.5,50,Natural Gas Fired Combustion Turbine,6,1999, , ,OP,40.106125,-87.65382
15470,7763,Electric Utility,60.5,40,40,Natural Gas Fired Combustion Turbine,7,2001, , ,OP,39.9528,-85.5039
15470,7763,Electric Utility,60.5,43,47,Natural Gas Fired Combustion Turbine,7,2001, , ,OP,39.9528,-85.5039
15470,7763,Electric Utility,60.5,43,47,Natural Gas Fired Combustion Turbine,7,2001, , ,OP,39.9528,-85.5039
59421,7764,IPP Non-CHP,185.4,147.5,169,Natural Gas Fired Combustion Turbine,1,2000, , ,OP,33.8119,-83.6953
59421,7764,IPP Non-CHP,200.7,155,182,Natural Gas Fired Combustion Turbine,1,2001, , ,OP,33.8119,-83.6953
5957,7766,Electric Utility,2.5,2.5,2.5,Petroleum Liquids,10,1999, , ,OP,37.574167,-95.23722
5957,7766,Electric Utility,2.5,2.5,2.5,Petroleum Liquids,10,1999, , ,OP,37.574167,-95.23722
5957,7766,Electric Utility,2.5,2.5,2.5,Petroleum Liquids,10,1999, , ,OP,37.574167,-95.23722
5957,7766,Electric Utility,2.5,2.5,2.5,Petroleum Liquids,10,1999, , ,OP,37.574167,-95.23722
5957,7766,Electric Utility,2.5,2.5,2.5,Petroleum Liquids,7,1999, , ,OP,37.574167,-95.23722
5957,7766,Electric Utility,2.5,2.5,2.5,Petroleum Liquids,7,1999, , ,OP,37.574167,-95.23722
5957,7766,Electric Utility,2.5,2.5,2.5,Petroleum Liquids,7,1999, , ,OP,37.574167,-95.23722
5957,7766,Electric Utility,2.5,2.5,2.5,Petroleum Liquids,7,1999, , ,OP,37.574167,-95.23722
17874,7767,Electric Utility,1.7,1.5,1.5,Petroleum Liquids,3,1999, , ,OP,37.041997,-113.6267
17874,7767,Electric Utility,1.7,1.5,1.5,Petroleum Liquids,3,1999, , ,OP,37.041997,-113.6267
17874,7767,Electric Utility,1.7,1.5,1.5,Petroleum Liquids,3,1999, , ,OP,37.041997,-113.6267
17874,7767,Electric Utility,1.7,1.5,1.5,Petroleum Liquids,3,1999, , ,OP,37.041997,-113.6267
17874,7767,Electric Utility,1.7,1.5,1.5,Petroleum Liquids,3,1999, , ,OP,37.041997,-113.6267
17874,7767,Electric Utility,1.7,1.5,1.5,Petroleum Liquids,3,1999, , ,OP,37.041997,-113.6267
17690,7768,Electric Utility,49.8,48.5,48.5,Natural Gas Fired Combustion Turbine,6,1999, , ,OP,31.3869,-84.08
17690,7768,Electric Utility,49.8,48.5,48.5,Natural Gas Fired Combustion Turbine,6,1999, , ,OP,31.3869,-84.08
58190,7771,IPP Non-CHP,1.5,1.5,1.5,Onshore Wind Turbine,6,2011, , ,OP,42.82579,-99.77747
58190,7771,IPP Non-CHP,1.5,1.5,1.5,Onshore Wind Turbine,6,2011, , ,OP,42.82579,-99.77747
40577,7774,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,2000, , ,OP,41.556714,-81.58823
40577,7774,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,2000, , ,OP,41.556714,-81.58823
40577,7774,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,2000, , ,OP,41.556714,-81.58823
40577,7774,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,2000, , ,OP,41.556714,-81.58823
40577,7774,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,2000, , ,OP,41.556714,-81.58823
40577,7774,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,2000, , ,OP,41.556714,-81.58823
40577,7775,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,6,1999, , ,OP,40.2247,-84.4769
40577,7775,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,6,1999, , ,OP,40.2247,-84.4769
40577,7775,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,6,1999, , ,OP,40.2247,-84.4769
40577,7776,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,41.4079,-84.1095
40577,7776,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,41.4079,-84.1095
40577,7776,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,41.4079,-84.1095
40577,7777,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,40.5416,-81.4985
40577,7777,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,40.5416,-81.4985
40577,7777,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,40.5416,-81.4985
40577,7777,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,40.5416,-81.4985
40577,7777,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,40.5416,-81.4985
40577,7777,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,40.5416,-81.4985
40577,7778,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,40.86,-81.7586
40577,7778,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,40.86,-81.7586
40577,7778,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,40.86,-81.7586
40577,7779,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,41.4609,-84.527
40577,7779,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,41.4609,-84.527
40577,7779,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,41.4609,-84.527
40577,7779,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,41.4609,-84.527
40577,7779,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,41.4609,-84.527
40577,7779,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,1999, , ,OP,41.4609,-84.527
40577,7780,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,6,1999, , ,OP,40.4597,-84.0401
40577,7782,Electric Utility,32,29,32,Natural Gas Fired Combustion Turbine,6,2000, , ,OP,39.3528,-84.5183
40577,7783,Electric Utility,32,29,32,Natural Gas Fired Combustion Turbine,6,2000, , ,OP,41.3884,-83.6402
58651,7784,IPP Non-CHP,42,40,40,Natural Gas Fired Combined Cycle,6,1994, , ,OP,42.5027,-78.0686
58651,7784,IPP Non-CHP,25,20,20,Natural Gas Fired Combined Cycle,6,1994, , ,OP,42.5027,-78.0686
11204,7789,Electric Utility,6.3,6.9,6.9,Conventional Hydroelectric,4,1989, , ,OP,36.239886,-106.423
11204,7789,Electric Utility,6.3,6.9,6.9,Conventional Hydroelectric,4,1989, , ,OP,36.239886,-106.423
11204,7789,Electric Utility,3,3,3,Conventional Hydroelectric,5,2011, , ,OP,36.239886,-106.423
40230,7790,Electric Utility,499.5,458,458,Conventional Steam Coal,5,1986, , ,OP,40.0864,-109.2844
40230,7790,Electric Utility,12.5,12.5,11,Solar Photovoltaic,5,2023, , ,OP,40.0864,-109.2844
40577,7791,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,2000, , ,OP,41.5855,-84.5794
40577,7791,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,2000, , ,OP,41.5855,-84.5794
40577,7791,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,2000, , ,OP,41.5855,-84.5794
40577,7791,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,2000, , ,OP,41.5855,-84.5794
40577,7791,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,2000, , ,OP,41.5855,-84.5794
40577,7791,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,7,2000, , ,OP,41.5855,-84.5794
11571,7795,Electric Utility,24.5,22,24,Natural Gas Fired Combustion Turbine,6,1999, , ,OP,44.085437,-87.7261
11560,7797,Electric Utility,12,9,9,Petroleum Liquids,8,1997, , ,OP,38.7443,-77.4974
11560,7797,Electric Utility,1.8,1.7,1.7,Petroleum Liquids,8,1997, , ,OP,38.7443,-77.4974
11560,7797,Electric Utility,1.8,1.7,1.7,Petroleum Liquids,8,1997, , ,OP,38.7443,-77.4974
11560,7797,Electric Utility,1.8,1.7,1.7,Petroleum Liquids,8,1997, , ,OP,38.7443,-77.4974
11560,7797,Electric Utility,1.8,1.7,1.7,Petroleum Liquids,8,1997, , ,OP,38.7443,-77.4974
11560,7798,Electric Utility,1.8,1.7,1.7,Petroleum Liquids,3,1996, , ,OP,38.725278,-77.50972
11560,7798,Electric Utility,1.8,1.7,1.7,Petroleum Liquids,6,2009, , ,OP,38.725278,-77.50972
11479,7799,Electric Utility,83,68.5,93.1,Natural Gas Fired Combustion Turbine,6,2000, , ,OP,45.0869,-87.6892
3046,7805,Electric Utility,199.4,165,192,Natural Gas Fired Combustion Turbine,5,2001, , ,OP,34.8392,-79.7406
3046,7805,Electric Utility,199.4,164,192,Natural Gas Fired Combustion Turbine,5,2001, , ,OP,34.8392,-79.7406
3046,7805,Electric Utility,199.4,160,192,Natural Gas Fired Combustion Turbine,5,2001, , ,OP,34.8392,-79.7406
3046,7805,Electric Utility,199.4,159,192,Natural Gas Fired Combustion Turbine,5,2001, , ,OP,34.8392,-79.7406
3046,7805,Electric Utility,191.2,178,215,Natural Gas Fired Combined Cycle,6,2011, , ,OP,34.8392,-79.7406
3046,7805,Electric Utility,199.4,152,192,Natural Gas Fired Combustion Turbine,6,2002, , ,OP,34.8392,-79.7406
3046,7805,Electric Utility,199.4,152,193,Natural Gas Fired Combined Cycle,6,2002, , ,OP,34.8392,-79.7406
3046,7805,Electric Utility,199.4,152,193,Natural Gas Fired Combined Cycle,6,2002, , ,OP,34.8392,-79.7406
3046,7805,Electric Utility,191.2,178,215,Natural Gas Fired Combined Cycle,6,2011, , ,OP,34.8392,-79.7406
3046,7805,Electric Utility,195.5,171,184,Natural Gas Fired Combined Cycle,6,2002, , ,OP,34.8392,-79.7406
3046,7805,Electric Utility,271.1,252,250,Natural Gas Fired Combined Cycle,6,2011, , ,OP,34.8392,-79.7406
16873,7806,Electric Utility,4.4,4.4,4.4,Natural Gas Internal Combustion Engine,2,2020, , ,OP,43.740164,-83.44995
16873,7806,Electric Utility,3.3,3.3,3.3,Natural Gas Internal Combustion Engine,3,2020, , ,OP,43.740164,-83.44995
7977,7807,Electric Utility,1.1,1,1,Conventional Hydroelectric,5,1994, , ,OP,39.4128,-84.5558
7977,7807,Electric Utility,1.1,1,1,Conventional Hydroelectric,5,1994, , ,OP,39.4128,-84.5558
792,7810,Electric Utility,0.1,0.1,0.1,Conventional Hydroelectric,1,1929, , ,OP,42.7019,-89.8697
792,7810,Electric Utility,2.2,2,2,Petroleum Liquids,7,2004, , ,SB,42.7019,-89.8697
13994,7813,Electric Utility,121,97.2,109.1,Natural Gas Fired Combustion Turbine,7,2000, , ,OP,33.9486,-85.2769
13994,7813,Electric Utility,121,98.6,112.1,Natural Gas Fired Combustion Turbine,7,2000, , ,OP,33.9486,-85.2769
13994,7813,Electric Utility,164,129.8,147.4,Natural Gas Fired Combustion Turbine,9,2000, , ,OP,33.9486,-85.2769
13994,7813,Electric Utility,164,126.7,142.8,Natural Gas Fired Combustion Turbine,6,2000, , ,OP,33.9486,-85.2769
59159,7814,Electric Utility,2.9,2.4,2.4,Petroleum Liquids,7,2003, , ,OP,34.5567,-81.4919
59159,7814,Electric Utility,2.9,2.4,2.4,Petroleum Liquids,7,2003, , ,OP,34.5567,-81.4919
40307,7818,Electric Utility,30,30,34.7,Natural Gas Fired Combustion Turbine,6,1999, , ,OP,39.569771,-90.43602
40307,7818,Electric Utility,30,30,34.7,Natural Gas Fired Combustion Turbine,8,1999, , ,OP,39.569771,-90.43602
40307,7818,Electric Utility,20,19.3,20.3,Natural Gas Fired Combustion Turbine,7,1999, , ,OP,39.569771,-90.43602
40307,7818,Electric Utility,20,18,19.4,Natural Gas Fired Combustion Turbine,8,1999, , ,OP,39.569771,-90.43602
40307,7818,Electric Utility,25,25,26.7,Natural Gas Fired Combustion Turbine,6,1999, , ,OP,39.569771,-90.43602
40307,7818,Electric Utility,48,42,45,Natural Gas Fired Combustion Turbine,12,2016, , ,OP,39.569771,-90.43602
20847,7820,Electric Utility,8,8,8,Conventional Hydroelectric,11,1949, , ,OP,45.7881,-88.0408
20847,7820,Electric Utility,8,8,8,Conventional Hydroelectric,12,1949, , ,OP,45.7881,-88.0408
20847,7821,Electric Utility,2.2,2.2,2.2,Conventional Hydroelectric,5,1914, , ,OP,45.7883,-88.0415
20847,7821,Electric Utility,2.2,2.2,2.2,Conventional Hydroelectric,5,1914, , ,OP,45.7883,-88.0415
10056,7822,Electric Utility,2.4,2.4,2.4,Conventional Hydroelectric,12,1940, , ,OP,44.274582,-88.31907
10056,7822,Electric Utility,2.4,2.4,2.4,Conventional Hydroelectric,10,1942, , ,OP,44.274582,-88.31907
9216,7824,Electric Utility,24.9,21.2,21.1,Natural Gas Fired Combustion Turbine,6,1979, , ,OP,32.9553,-115.5364
9216,7824,Electric Utility,24.9,21.1,21.9,Petroleum Liquids,4,1980, , ,OP,32.9553,-115.5364
807,7825,Electric Utility,154.8,153,153,Natural Gas Fired Combustion Turbine,5,2001, , ,OP,33.6094,-93.7924
17650,7826,IPP Non-CHP,199.4,156.4,185.2,Natural Gas Fired Combustion Turbine,4,2001, , ,OP,35.7314,-80.6019
17650,7826,IPP Non-CHP,199.4,162.9,184.4,Natural Gas Fired Combustion Turbine,4,2001, , ,OP,35.7314,-80.6019
17650,7826,IPP Non-CHP,199.4,156.1,184.6,Natural Gas Fired Combustion Turbine,5,2001, , ,OP,35.7314,-80.6019
17650,7826,IPP Non-CHP,199.4,155.5,188.5,Natural Gas Fired Combined Cycle,6,2003, , ,OP,35.7314,-80.6019
17650,7826,IPP Non-CHP,199.4,155.5,188.5,Natural Gas Fired Combined Cycle,6,2003, , ,OP,35.7314,-80.6019
17650,7826,IPP Non-CHP,195,188,188,Natural Gas Fired Combined Cycle,6,2003, , ,OP,35.7314,-80.6019
40577,7827,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,6,2000, , ,OP,40.8969,-82.6625
17043,7828,Electric Utility,1.8,1.8,1.8,Petroleum Liquids,6,2000, , ,OP,40.908889,-82.65333
13994,7829,Electric Utility,121,96,109.1,Natural Gas Fired Combustion Turbine,6,1999, , ,OP,32.9842,-83.8464
13994,7829,Electric Utility,121,95.6,109.1,Natural Gas Fired Combustion Turbine,6,1999, , ,OP,32.9842,-83.8464
38084,7831,Electric Utility,1.2,1,1,Petroleum Liquids,9,2000, , ,SB,45.7291,-85.5244
38084,7831,Electric Utility,1.2,1,1,Petroleum Liquids,9,2000, , ,SB,45.7291,-85.5244
38084,7831,Electric Utility,0.9,0.8,0.8,Petroleum Liquids,1,2001, , ,SB,45.7291,-85.5244
17543,7834,Electric Utility,165,150,170,Natural Gas Fired Combined Cycle,9,2001, , ,OP,34.347734,-82.77448
17543,7834,Electric Utility,165,150,170,Natural Gas Fired Combined Cycle,9,2001, , ,OP,34.347734,-82.77448
17543,7834,Electric Utility,165,146,180,Natural Gas Fired Combustion Turbine,3,2002, , ,OP,34.347734,-82.77448
17543,7834,Electric Utility,165,146,180,Natural Gas Fired Combustion Turbine,5,2002, , ,OP,34.347734,-82.77448
17543,7834,Electric Utility,84,75,90,Natural Gas Fired Combustion Turbine,1,2004, , ,OP,34.347734,-82.77448
17543,7834,Electric Utility,84,75,90,Natural Gas Fired Combustion Turbine,1,2004, , ,OP,34.347734,-82.77448
17543,7834,Electric Utility,84,75,90,Natural Gas Fired Combustion Turbine,1,2004, , ,OP,34.347734,-82.77448
17543,7834,Electric Utility,190,160,180,Natural Gas Fired Combined Cycle,9,2001, , ,OP,34.347734,-82.77448
56386,7835,IPP Non-CHP,198.9,167.5,167.5,Natural Gas Fired Combustion Turbine,6,2003, , ,OP,39.71901,-76.15976
56386,7835,IPP Non-CHP,175.9,164.1,164.1,Natural Gas Fired Combustion Turbine,6,2003, , ,OP,39.71901,-76.15976
56386,7835,IPP Non-CHP,198.9,169,169,Natural Gas Fired Combustion Turbine,6,2003, , ,OP,39.71901,-76.15976
56386,7835,IPP Non-CHP,198.9,166.3,166.3,Natural Gas Fired Combustion Turbine,6,2003, , ,OP,39.71901,-76.15976
40229,7836,Electric Utility,171.1,161,192,Natural Gas Fired Combustion Turbine,9,2004, , ,OP,38.5283,-77.7681
40229,7836,Electric Utility,171.1,159.3,192,Natural Gas Fired Combustion Turbine,9,2004, , ,OP,38.5283,-77.7681
40229,7836,Electric Utility,171.1,161,192,Natural Gas Fired Combustion Turbine,9,2004, , ,OP,38.5283,-77.7681
40229,7837,Electric Utility,84.5,76.5,92,Natural Gas Fired Combustion Turbine,8,2003, , ,OP,38.1181,-78.2139
40229,7837,Electric Utility,84.5,77,92,Natural Gas Fired Combustion Turbine,8,2003, , ,OP,38.1181,-78.2139
40229,7837,Electric Utility,84.5,77.3,92,Natural Gas Fired Combustion Turbine,8,2003, , ,OP,38.1181,-78.2139
40229,7837,Electric Utility,84.5,77.2,92,Natural Gas Fired Combustion Turbine,8,2003, , ,OP,38.1181,-78.2139
40229,7837,Electric Utility,171.1,158,187,Natural Gas Fired Combustion Turbine,8,2003, , ,OP,38.1181,-78.2139
19876,7838,Electric Utility,178.5,149.7,181.1,Natural Gas Fired Combustion Turbine,6,2000, , ,OP,38.5442,-77.7714
19876,7838,Electric Utility,170,151,179.8,Natural Gas Fired Combustion Turbine,6,2000, , ,OP,38.5442,-77.7714
19876,7838,Electric Utility,178.5,152.3,190,Natural Gas Fired Combustion Turbine,7,2000, , ,OP,38.5442,-77.7714
19876,7838,Electric Utility,178.5,151,176.3,Natural Gas Fired Combustion Turbine,7,2000, , ,OP,38.5442,-77.7714
19876,7839,Electric Utility,178.5,162,180.8,Natural Gas Fired Combustion Turbine,5,2001, , ,OP,38.0722,-77.5133
19876,7839,Electric Utility,178.5,162,183.5,Natural Gas Fired Combustion Turbine,5,2001, , ,OP,38.0722,-77.5133
19876,7839,Electric Utility,178.5,160,190,Natural Gas Fired Combustion Turbine,6,2008, , ,OP,38.0722,-77.5133
19876,7839,Electric Utility,178.5,165,190,Natural Gas Fired Combustion Turbine,6,2008, , ,OP,38.0722,-77.5133
19876,7839,Electric Utility,178.5,160.6,188.3,Natural Gas Fired Combustion Turbine,4,2009, , ,OP,38.0722,-77.5133
4329,7841,Electric Utility,5.3,5.1,5.3,Petroleum Liquids,4,2000, , ,OP,61.0839,-146.2529
7570,7843,Electric Utility,167.5,151.2,177.6,Natural Gas Fired Combustion Turbine,5,2001, , ,OP,43.799446,-92.68287
7570,7843,Electric Utility,167.5,148.4,178.3,Natural Gas Fired Combustion Turbine,5,2001, , ,OP,43.799446,-92.68287
7570,7843,Electric Utility,132.8,113.3,128.6,Natural Gas Fired Combustion Turbine,5,2002, , ,OP,43.799446,-92.68287
12667,7844,Electric Utility,49,39,39,Natural Gas Fired Combustion Turbine,5,2001, , ,OP,44.795231,-93.58101
18642,7845,Electric Utility,173.4,160,190,Natural Gas Fired Combined Cycle,9,2010, , ,OP,35.6578,-89.3964
18642,7845,Electric Utility,173.4,160,190,Natural Gas Fired Combined Cycle,9,2010, , ,OP,35.6578,-89.3964
18642,7845,Electric Utility,84.5,73.9,94.3,Natural Gas Fired Combustion Turbine,6,2001, , ,OP,35.6578,-89.3964
18642,7845,Electric Utility,86.2,72.7,92.8,Natural Gas Fired Combustion Turbine,6,2002, , ,OP,35.6578,-89.3964
18642,7845,Electric Utility,86.2,72.7,92.8,Natural Gas Fired Combustion Turbine,6,2002, , ,OP,35.6578,-89.3964
18642,7845,Electric Utility,86.2,72.7,92.8,Natural Gas Fired Combustion Turbine,6,2002, , ,OP,35.6578,-89.3964
18642,7845,Electric Utility,84.5,73.9,94.3,Natural Gas Fired Combustion Turbine,6,2001, , ,OP,35.6578,-89.3964
18642,7845,Electric Utility,84.5,73.9,94.3,Natural Gas Fired Combustion Turbine,6,2001, , ,OP,35.6578,-89.3964
18642,7845,Electric Utility,84.5,73.9,94.3,Natural Gas Fired Combustion Turbine,6,2001, , ,OP,35.6578,-89.3964
18642,7845,Electric Utility,84.5,73.9,94.3,Natural Gas Fired Combustion Turbine,6,2001, , ,OP,35.6578,-89.3964
18642,7845,Electric Utility,84.5,73.9,94.3,Natural Gas Fired Combustion Turbine,6,2001, , ,OP,35.6578,-89.3964
18642,7845,Electric Utility,84.5,73.9,94.3,Natural Gas Fired Combustion Turbine,7,2001, , ,OP,35.6578,-89.3964
18642,7845,Electric Utility,84.5,73.9,94.3,Natural Gas Fired Combustion Turbine,7,2001, , ,OP,35.6578,-89.3964
18642,7845,Electric Utility,86.2,72.7,92.8,Natural Gas Fired Combustion Turbine,6,2002, , ,OP,35.6578,-89.3964
18642,7845,Electric Utility,257.6,205,235,Natural Gas Fired Combined Cycle,9,2010, , ,OP,35.6578,-89.3964
9617,7846,Electric Utility,185,178.6,191.2,Natural Gas Fired Combustion Turbine,5,2001, , ,OP,30.320556,-81.94722
9617,7846,Electric Utility,185,189.8,211.1,Natural Gas Fired Combined Cycle,5,2001, , ,OP,30.320556,-81.94722
9617,7846,Electric Utility,185,189.8,211.1,Natural Gas Fired Combined Cycle,10,2001, , ,OP,30.320556,-81.94722
9617,7846,Electric Utility,228.1,185,190,Natural Gas Fired Combined Cycle,2,2005, , ,OP,30.320556,-81.94722
4305,7847,Electric Utility,1.8,1.7,1.8,Petroleum Liquids,10,2001, , ,SB,41.871043,-94.68078
4305,7847,Electric Utility,1.8,1.7,1.8,Petroleum Liquids,10,2001, , ,SB,41.871043,-94.68078
4305,7847,Electric Utility,1.8,1.7,1.8,Petroleum Liquids,10,2001, , ,SB,41.871043,-94.68078
924,7848,Electric Utility,107.1,84,101,Natural Gas Fired Combustion Turbine,6,2002, , ,OP,38.7538,-93.9983
924,7848,Electric Utility,107.1,83,96,Natural Gas Fired Combustion Turbine,6,2002, , ,OP,38.7538,-93.9983
924,7848,Electric Utility,107.1,83,97,Natural Gas Fired Combustion Turbine,6,2002, , ,OP,38.7538,-93.9983
12341,7849,Electric Utility,2,2,2,Petroleum Liquids,4,2000, , ,OP,41.315962,-93.06097
12341,7849,Electric Utility,2,2,2,Petroleum Liquids,4,2000, , ,OP,41.315962,-93.06097
12341,7849,Electric Utility,2,2,2,Petroleum Liquids,4,2000, , ,OP,41.315962,-93.06097
12341,7849,Electric Utility,2,2,2,Petroleum Liquids,4,2000, , ,OP,41.315962,-93.06097
12341,7849,Electric Utility,2,2,2,Petroleum Liquids,4,2000, , ,OP,41.315962,-93.06097
12341,7849,Electric Utility,2,2,2,Petroleum Liquids,4,2000, , ,OP,41.315962,-93.06097
12341,7849,Electric Utility,2,2,2,Petroleum Liquids,4,2000, , ,OP,41.315962,-93.06097
12341,7849,Electric Utility,2,2,2,Petroleum Liquids,4,2000, , ,OP,41.315962,-93.06097
12341,7850,Electric Utility,2,2,2,Petroleum Liquids,4,2000, , ,OP,40.77069,-95.37683
12341,7850,Electric Utility,2,2,2,Petroleum Liquids,4,2000, , ,OP,40.77069,-95.37683
12341,7850,Electric Utility,2,2,2,Petroleum Liquids,4,2000, , ,OP,40.77069,-95.37683
12341,7850,Electric Utility,2,2,2,Petroleum Liquids,4,2000, , ,OP,40.77069,-95.37683
12341,7850,Electric Utility,2,2,2,Petroleum Liquids,4,2000, , ,OP,40.77069,-95.37683
12341,7850,Electric Utility,2,2,2,Petroleum Liquids,4,2000, , ,OP,40.77069,-95.37683
12341,7850,Electric Utility,2,2,2,Petroleum Liquids,4,2000, , ,OP,40.77069,-95.37683
