Entity ID,Plant ID,Sector,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
59050,62853,IPP Non-CHP,491.6,491.6,491.6,Onshore Wind Turbine,1,2022,V,31.262546,-99.843960
7140,63062,Electric Utility,10.8,10.8,10.8,Solar Photovoltaic,1,2022,TS,32.501558,-83.883390
62919,63135,IPP Non-CHP,7.0,7.0,7.0,Solar Photovoltaic,1,2022,TS,41.979212,-71.581310
62919,63135,IPP Non-CHP,7.8,7.8,7.7,Solar Photovoltaic,1,2022,TS,41.979212,-71.581310
55983,63223,IPP Non-CHP,50.7,50.7,50.7,Solar Photovoltaic,1,2022,V,28.430988,-97.889560
61944,63727,IPP Non-CHP,67.5,67.5,67.5,Solar Photovoltaic,1,2022,V,36.226955,-119.894800
61944,63727,IPP Non-CHP,33.8,33.8,33.8,Batteries,1,2022,V,36.226955,-119.894800
61944,63727,IPP Non-CHP,46.5,46.5,46.5,Batteries,1,2022,TS,36.226955,-119.894800
61944,63727,IPP Non-CHP,93.0,93.0,93.0,Solar Photovoltaic,1,2022,TS,36.226955,-119.894800
63502,63827,IPP Non-CHP,50.0,50.0,50.0,Solar Photovoltaic,1,2022,V,36.268010,-80.821940
64172,63943,IPP Non-CHP,60.0,60.0,60.0,Batteries,1,2022,U,36.006945,-117.810600
63590,63987,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,1,2022,TS,44.442361,-94.387250
6455,63996,Electric Utility,5.5,5.5,5.5,Batteries,1,2022,V,29.732141,-85.391430
59496,64047,IPP Non-CHP,303.6,303.6,303.6,Onshore Wind Turbine,1,2022,TS,34.985072,-98.383820
56201,64165,IPP Non-CHP,302.4,302.4,302.4,Onshore Wind Turbine,1,2022,TS,31.548100,-98.494910
63813,64196,IPP Non-CHP,79.0,79.0,79.0,Solar Photovoltaic,1,2022,TS,43.022705,-83.942730
63883,64318,IPP Non-CHP,9.9,9.9,9.9,Batteries,1,2022,V,28.678935,-100.463700
63883,64318,IPP Non-CHP,9.9,9.9,9.9,Batteries,1,2022,V,28.678935,-100.463700
63883,64322,IPP Non-CHP,9.9,9.9,9.9,Batteries,1,2022,V,26.932675,-99.233710
63883,64322,IPP Non-CHP,9.9,9.9,9.9,Batteries,1,2022,V,26.932675,-99.233710
61227,64352,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,1,2022,V,40.613557,-103.233700
64068,64433,IPP Non-CHP,115.0,115.0,115.0,Onshore Wind Turbine,1,2022,V,39.362839,-79.111330
64128,64479,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,1,2022,TS,44.782077,-95.785810
13683,64508,Electric Utility,2.5,2.5,2.5,Batteries,1,2022,TS,34.799000,-77.947000
13683,64508,Electric Utility,2.0,2.0,2.0,Solar Photovoltaic,1,2022,TS,34.799000,-77.947000
13683,64514,Electric Utility,2.5,2.5,2.5,Batteries,1,2022,TS,34.831000,-77.770000
13683,64514,Electric Utility,2.0,2.0,2.0,Solar Photovoltaic,1,2022,TS,34.831000,-77.770000
13683,64516,Electric Utility,2.5,2.5,2.5,Batteries,1,2022,TS,35.718429,-79.909480
13683,64516,Electric Utility,2.0,2.0,2.0,Solar Photovoltaic,1,2022,TS,35.718429,-79.909480
13683,64520,Electric Utility,2.5,2.5,2.5,Batteries,1,2022,TS,35.718429,-79.909480
13683,64520,Electric Utility,2.0,2.0,2.0,Solar Photovoltaic,1,2022,TS,35.718429,-79.909480
64188,64563,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,1,2022,TS,45.389128,-92.676060
61227,64603,IPP Non-CHP,12.7,12.7,12.7,Solar Photovoltaic,1,2022,TS,41.979212,-71.581310
16609,64612,Electric Utility,10.0,10.0,10.0,Batteries,1,2022,TS,32.833470,-117.134400
16609,64614,Electric Utility,10.0,10.0,10.0,Batteries,1,2022,TS,32.832886,-117.132300
3046,64640,Electric Utility,4.4,4.4,4.4,Batteries,1,2022,V,35.890710,-82.825130
3046,64640,Electric Utility,2.7,2.7,2.7,Solar Photovoltaic,1,2022,V,35.890710,-82.825130
18454,64641,Electric Utility,25.0,25.0,25.0,Solar Photovoltaic,1,2022,V,27.781988,-82.390450
49893,64686,IPP Non-CHP,24.7,24.7,24.7,Batteries,1,2022,V,42.738686,-78.239730
12341,64688,IPP Non-CHP,202.7,202.7,202.7,Onshore Wind Turbine,1,2022,V,42.842969,-95.941260
62856,64689,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,1,2022,U,38.934666,-76.714820
61012,64726,IPP Non-CHP,3.6,3.6,3.6,Batteries,1,2022,V,42.383100,-72.711100
61012,64726,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,1,2022,V,42.383100,-72.711100
6452,64757,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,1,2022,TS,30.782897,-85.078690
50123,64845,IPP Non-CHP,145.0,145.0,145.0,Onshore Wind Turbine,1,2022,V,34.802574,-105.030400
64374,64870,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,1,2022,TS,45.260208,-93.791730
64394,64903,IPP Non-CHP,2.5,2.5,2.5,Solar Photovoltaic,1,2022,V,36.017438,-106.946000
64393,64909,IPP Non-CHP,55.8,55.8,55.8,Solar Photovoltaic,1,2022,U,35.823716,-119.062300
64390,64910,IPP Non-CHP,11.0,11.0,11.0,Solar Photovoltaic,1,2022,V,35.816094,-81.371660
64366,64929,IPP Non-CHP,44.6,44.6,44.6,Solar Photovoltaic,1,2022,U,35.027690,-118.132800
64416,64965,IPP Non-CHP,4.5,4.5,4.5,Solar Photovoltaic,1,2022,V,42.836293,-78.572790
12341,64985,Electric Utility,3.0,3.0,3.0,Solar Photovoltaic,1,2022,V,41.572320,-91.543020
64424,64993,IPP Non-CHP,128.0,128.0,128.0,Solar Photovoltaic,1,2022,V,34.907041,-118.344100
64446,65015,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,1,2022,V,42.011623,-71.760490
64446,65015,IPP Non-CHP,3.8,3.8,3.8,Batteries,1,2022,V,42.011623,-71.760490
55729,65027,Electric Utility,2.0,2.0,2.0,Solar Photovoltaic,1,2022,V,39.031310,-84.659760
6452,65042,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,1,2022,V,27.580883,-80.652710
49893,65129,IPP Non-CHP,197.4,197.4,197.4,Onshore Wind Turbine,1,2022,U,37.704461,-95.029820
64548,65224,IPP Non-CHP,18.6,18.6,18.6,Solar Photovoltaic,1,2022,T,37.919497,-77.862020
19876,65322,Electric Utility,150.0,150.0,150.0,Solar Photovoltaic,1,2022,V,37.260000,-77.080000
17650,59939,IPP Non-CHP,35.0,35.0,35.0,Batteries,2,2022,V,36.581365,-120.404500
61637,62071,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,2,2022,V,46.957000,-120.500000
61684,62175,IPP Non-CHP,200.0,200.0,200.0,Batteries,2,2022,V,38.028792,-121.900600
61194,62500,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2022,V,42.534000,-78.151000
61194,62502,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,2,2022,V,42.533807,-78.153770
61610,62520,IPP Non-CHP,1.2,1.2,1.2,Solar Photovoltaic,2,2022,T,42.915000,-77.454000
61610,62523,IPP Non-CHP,2.3,2.3,2.3,Solar Photovoltaic,2,2022,L,42.899000,-77.461000
62091,62588,IPP Non-CHP,2.8,2.8,2.8,Other Natural Gas,2,2022,U,41.325000,-73.099170
62091,62588,IPP Non-CHP,2.8,2.8,2.8,Other Natural Gas,2,2022,U,41.325000,-73.099170
62091,62588,IPP Non-CHP,2.8,2.8,2.8,Other Natural Gas,2,2022,U,41.325000,-73.099170
62091,62588,IPP Non-CHP,2.8,2.8,2.8,Other Natural Gas,2,2022,U,41.325000,-73.099170
62091,62588,IPP Non-CHP,2.8,2.8,2.8,Other Natural Gas,2,2022,U,41.325000,-73.099170
62812,62968,IPP Non-CHP,2.0,2.0,2.0,Batteries,2,2022,V,42.593706,-71.177490
62812,62968,IPP Non-CHP,2.8,2.8,2.8,Solar Photovoltaic,2,2022,V,42.593706,-71.177490
62824,62977,IPP Non-CHP,4.0,4.0,4.0,Batteries,2,2022,V,42.112390,-71.648260
63631,63024,IPP Non-CHP,10.0,10.0,10.0,Solar Photovoltaic,2,2022,V,36.268007,-77.028210
55983,63233,IPP Non-CHP,108.0,108.0,108.0,Solar Photovoltaic,2,2022,V,31.093310,-102.359600
63081,63342,IPP Non-CHP,162.1,162.1,162.1,Onshore Wind Turbine,2,2022,TS,31.754037,-101.675200
56215,63522,IPP Non-CHP,40.0,40.0,40.0,Batteries,2,2022,V,31.269676,-84.176320
56215,63522,IPP Non-CHP,195.5,195.5,195.5,Solar Photovoltaic,2,2022,V,31.269676,-84.176320
63276,63552,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2022,V,34.188925,-82.134330
63328,63620,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2022,V,41.076000,-88.064910
60531,63621,IPP Non-CHP,2.7,2.7,2.7,Solar Photovoltaic,2,2022,V,41.964550,-88.666960
63331,63622,IPP CHP,1.3,1.3,1.3,Other Waste Biomass,2,2022,TS,34.173250,-117.346400
63331,63622,IPP CHP,1.3,1.3,1.3,Other Waste Biomass,2,2022,TS,34.173250,-117.346400
63185,63665,IPP Non-CHP,1.9,1.9,1.9,Solar Photovoltaic,2,2022,TS,45.128000,-122.828000
63418,63719,IPP Non-CHP,150.0,150.0,150.0,Solar Photovoltaic,2,2022,V,35.060000,-86.340000
61944,63727,IPP Non-CHP,10.0,10.0,10.0,Batteries,2,2022,V,36.226955,-119.894800
61944,63727,IPP Non-CHP,26.0,26.0,26.0,Solar Photovoltaic,2,2022,V,36.226955,-119.894800
63496,63811,IPP Non-CHP,50.0,50.0,50.0,Solar Photovoltaic,2,2022,V,36.283056,-80.128270
63497,63812,IPP Non-CHP,48.7,48.7,48.7,Solar Photovoltaic,2,2022,V,36.120000,-78.250000
63571,63905,IPP Non-CHP,77.0,77.0,77.0,Batteries,2,2022,V,32.998948,-99.598500
63578,63913,IPP Non-CHP,50.0,50.0,50.0,Batteries,2,2022,V,40.713024,-119.467200
63578,63913,IPP Non-CHP,200.0,200.0,200.0,Solar Photovoltaic,2,2022,V,40.713024,-119.467200
6455,63998,Electric Utility,5.5,5.5,5.5,Batteries,2,2022,V,30.603831,-83.098060
6455,63999,Electric Utility,8.3,8.3,8.3,Batteries,2,2022,V,29.511200,-82.274830
63696,64062,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,2,2022,V,44.840000,-69.310000
63698,64068,IPP Non-CHP,7.0,7.0,7.0,Solar Photovoltaic,2,2022,V,44.535671,-68.354730
63699,64069,IPP Non-CHP,7.0,7.0,7.0,Solar Photovoltaic,2,2022,V,44.560000,-69.590000
63700,64070,IPP Non-CHP,7.0,7.0,7.0,Solar Photovoltaic,2,2022,V,44.534547,-68.378790
63764,64139,IPP Non-CHP,298.0,298.0,298.0,Onshore Wind Turbine,2,2022,V,42.263030,-97.195660
63772,64148,IPP Non-CHP,100.0,100.0,100.0,Solar Photovoltaic,2,2022,V,40.074741,-119.974200
63772,64148,IPP Non-CHP,25.0,25.0,25.0,Batteries,2,2022,V,40.074741,-119.974200
63773,64149,IPP Non-CHP,366.6,366.6,366.6,Onshore Wind Turbine,2,2022,TS,33.852450,-99.065090
63776,64155,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2022,V,35.013080,-81.928710
63784,64164,IPP Non-CHP,350.2,350.2,350.2,Onshore Wind Turbine,2,2022,U,33.190200,-99.259800
56769,64177,IPP Non-CHP,7.9,7.9,7.9,Onshore Wind Turbine,2,2022,V,42.456000,-91.468000
63883,64316,IPP Non-CHP,9.9,9.9,9.9,Batteries,2,2022,U,26.687614,-99.109420
61227,64353,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2022,V,40.613557,-103.233700
61227,64356,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2022,V,40.619084,-103.158900
61227,64357,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2022,V,40.260736,-104.824200
61227,64358,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2022,V,40.250222,-104.839500
61227,64359,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,2,2022,V,40.613557,-103.233700
63082,64383,IPP Non-CHP,60.5,44.5,49.8,Natural Gas Fired Combustion Turbine,2,2022,V,29.480277,-95.620280
63082,64383,IPP Non-CHP,60.5,44.5,49.8,Natural Gas Fired Combustion Turbine,2,2022,V,29.480277,-95.620280
63082,64383,IPP Non-CHP,60.5,44.5,49.8,Natural Gas Fired Combustion Turbine,2,2022,V,29.480277,-95.620280
63082,64383,IPP Non-CHP,60.5,44.5,49.8,Natural Gas Fired Combustion Turbine,2,2022,V,29.480277,-95.620280
63082,64383,IPP Non-CHP,60.5,44.5,49.8,Natural Gas Fired Combustion Turbine,2,2022,V,29.480277,-95.620280
63082,64383,IPP Non-CHP,60.5,44.5,49.8,Natural Gas Fired Combustion Turbine,2,2022,V,29.480277,-95.620280
64095,64471,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,2,2022,U,37.847114,-121.617300
64129,64483,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,2,2022,U,44.245884,-92.546210
64132,64486,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,2,2022,TS,44.000397,-93.501620
13683,64509,Electric Utility,0.6,0.6,0.6,Batteries,2,2022,U,35.042470,-78.586980
13683,64509,Electric Utility,0.5,0.5,0.5,Solar Photovoltaic,2,2022,U,35.042470,-78.586980
13683,64512,Electric Utility,0.5,0.5,0.5,Batteries,2,2022,U,34.846047,-79.734010
13683,64512,Electric Utility,0.5,0.5,0.5,Solar Photovoltaic,2,2022,U,34.846047,-79.734010
13683,64513,Electric Utility,0.6,0.6,0.6,Batteries,2,2022,U,35.953947,-78.424020
13683,64513,Electric Utility,0.5,0.5,0.5,Solar Photovoltaic,2,2022,U,35.953947,-78.424020
62915,64532,IPP Non-CHP,1.4,1.4,1.4,Solar Photovoltaic,2,2022,V,41.968290,-71.165440
64178,64544,IPP Non-CHP,148.0,148.0,148.0,Onshore Wind Turbine,2,2022,U,32.307000,-99.165000
64177,64551,IPP Non-CHP,114.9,114.9,114.9,Onshore Wind Turbine,2,2022,V,32.264680,-99.197200
18454,64631,Electric Utility,74.8,74.8,74.8,Solar Photovoltaic,2,2022,V,27.806645,-81.955680
64251,64639,IPP Non-CHP,336.0,336.0,336.0,Onshore Wind Turbine,2,2022,V,33.746323,-99.665520
61227,64648,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2022,V,40.228419,-104.777000
61227,64649,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,2,2022,V,39.414671,-108.090700
61227,64650,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2022,V,40.266898,-103.657500
61227,64651,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2022,V,40.266898,-103.657500
61227,64652,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,2,2022,V,40.266856,-103.659400
61227,64653,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2022,V,39.523107,-107.815300
61227,64654,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2022,V,39.414671,-108.090700
61227,64655,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2022,V,40.241166,-104.771400
64266,64672,IPP Non-CHP,210.0,210.0,210.0,Solar Photovoltaic,2,2022,V,30.711500,-96.064100
64266,64672,IPP Non-CHP,210.0,210.0,210.0,Batteries,2,2022,V,30.711500,-96.064100
61012,64717,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,2,2022,V,42.997600,-78.504700
61012,64718,IPP Non-CHP,1.5,1.5,1.5,Solar Photovoltaic,2,2022,V,43.275200,-77.966000
61012,64722,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,2,2022,V,43.274300,-77.965000
61012,64724,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,2,2022,V,43.042100,-78.133700
12341,64755,Electric Utility,25.0,24.0,24.0,Solar Photovoltaic,2,2022,V,41.466900,-94.262710
64339,64811,IPP Non-CHP,3.1,3.1,3.1,Batteries,2,2022,V,31.239240,-102.321700
64339,64811,IPP Non-CHP,3.1,3.1,3.1,Batteries,2,2022,V,31.239240,-102.321700
64339,64811,IPP Non-CHP,3.1,3.1,3.1,Batteries,2,2022,V,31.239240,-102.321700
64339,64811,IPP Non-CHP,3.1,3.1,3.1,Batteries,2,2022,V,31.239240,-102.321700
64339,64811,IPP Non-CHP,3.1,3.1,3.1,Batteries,2,2022,V,31.239240,-102.321700
64339,64811,IPP Non-CHP,3.1,3.1,3.1,Batteries,2,2022,V,31.239240,-102.321700
64339,64811,IPP Non-CHP,3.1,3.1,3.1,Batteries,2,2022,V,31.239240,-102.321700
64339,64811,IPP Non-CHP,3.1,3.1,3.1,Batteries,2,2022,V,31.239240,-102.321700
64358,64853,IPP Non-CHP,35.0,35.0,35.0,Solar Photovoltaic,2,2022,U,39.071830,-83.796110
64366,64879,IPP Non-CHP,122.8,122.8,122.8,Batteries,2,2022,TS,34.941507,-118.129000
64366,64928,IPP Non-CHP,37.7,37.7,37.7,Solar Photovoltaic,2,2022,U,35.016440,-118.122500
60025,64931,IPP Non-CHP,1.5,1.5,1.5,Solar Photovoltaic,2,2022,TS,42.685295,-73.824940
64428,64982,IPP Non-CHP,8.0,8.0,8.0,Solar Photovoltaic,2,2022,U,36.785338,-91.867400
12341,64986,Electric Utility,7.0,7.0,7.0,Solar Photovoltaic,2,2022,V,42.720840,-93.206090
63991,65090,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,2,2022,V,42.605750,-76.132470
60025,65091,IPP Non-CHP,4.3,4.3,4.3,Solar Photovoltaic,2,2022,TS,34.105350,-117.234800
64493,65103,IPP Non-CHP,50.0,50.0,50.0,Solar Photovoltaic,2,2022,U,36.141053,-107.171200
56769,65153,IPP Non-CHP,0.8,0.9,0.5,Solar Photovoltaic,2,2022,V,42.393000,-72.520000
56769,65154,IPP Non-CHP,2.0,2.0,1.2,Batteries,2,2022,V,42.381000,-72.533000
56769,65154,IPP Non-CHP,2.1,2.1,1.2,Solar Photovoltaic,2,2022,V,42.381000,-72.533000
64640,65330,IPP Non-CHP,2.4,2.4,2.4,Solar Photovoltaic,2,2022,U,34.223790,-118.499700
12436,10328,Commercial CHP,9.0,9.0,9.0,Natural Gas Internal Combustion Engine,3,2022,TS,42.717800,-84.483600
12436,10328,Commercial CHP,9.0,9.0,9.0,Natural Gas Internal Combustion Engine,3,2022,TS,42.717800,-84.483600
12436,10328,Commercial CHP,9.0,9.0,9.0,Natural Gas Internal Combustion Engine,3,2022,TS,42.717800,-84.483600
34691,50654,IPP Non-CHP,2.0,2.0,1.0,Solar Photovoltaic,3,2022,V,39.370000,-119.766900
19539,54775,Commercial CHP,10.0,10.0,10.0,Natural Gas Steam Turbine,3,2022,V,41.657200,-91.540000
13491,54808,Commercial CHP,2.5,2.5,2.5,Petroleum Liquids,3,2022,V,40.789900,-73.923300
13491,54808,Commercial CHP,2.6,2.6,2.6,Natural Gas Internal Combustion Engine,3,2022,V,40.789900,-73.923300
61395,55460,IPP Non-CHP,386.8,364.8,382.2,Natural Gas Fired Combined Cycle,3,2022,V,41.862114,-86.221390
61395,55460,IPP Non-CHP,386.8,364.8,382.2,Natural Gas Fired Combined Cycle,3,2022,V,41.862114,-86.221390
61395,55460,IPP Non-CHP,400.8,354.4,339.6,Natural Gas Fired Combined Cycle,3,2022,V,41.862114,-86.221390
34691,56540,IPP Non-CHP,3.0,3.0,1.2,Solar Photovoltaic,3,2022,V,39.373189,-119.764500
60217,60466,Electric Utility,1.0,1.0,1.0,Conventional Hydroelectric,3,2022,V,34.172625,-117.278000
60816,61186,Commercial CHP,1.0,1.0,1.0,Batteries,3,2022,U,42.334651,-71.074170
61637,62067,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,3,2022,V,46.974000,-120.575000
60496,62318,IPP Non-CHP,15.0,15.0,15.0,Solar Photovoltaic,3,2022,P,41.418331,-71.836730
56215,62416,IPP Non-CHP,220.0,220.0,220.0,Onshore Wind Turbine,3,2022,V,28.197778,-97.444950
17609,62460,Electric Utility,1.4,1.4,1.4,Batteries,3,2022,TS,33.735700,-117.915300
62668,62745,IPP Non-CHP,30.0,30.0,30.0,Batteries,3,2022,V,45.559750,-119.633800
62668,62745,IPP Non-CHP,50.0,50.0,50.0,Solar Photovoltaic,3,2022,V,45.559750,-119.633800
61944,62771,IPP Non-CHP,10.0,10.0,10.0,Solar Photovoltaic,3,2022,V,41.557420,-71.507260
61944,62771,IPP Non-CHP,10.0,10.0,10.0,Solar Photovoltaic,3,2022,V,41.557420,-71.507260
61944,62771,IPP Non-CHP,10.0,10.0,10.0,Solar Photovoltaic,3,2022,V,41.557420,-71.507260
61944,62771,IPP Non-CHP,10.0,10.0,10.0,Solar Photovoltaic,3,2022,V,41.557420,-71.507260
19564,62918,Commercial Non-CHP,2.5,2.5,2.5,Conventional Hydroelectric,3,2022,V,41.676000,-86.245300
62794,62945,IPP Non-CHP,350.0,350.0,350.0,Solar Photovoltaic,3,2022,V,29.358425,-95.746390
62911,63127,IPP Non-CHP,100.0,100.0,100.0,Solar Photovoltaic,3,2022,V,32.687195,-115.665600
49893,63211,IPP Non-CHP,250.0,250.0,250.0,Solar Photovoltaic,3,2022,V,33.251020,-95.193430
56155,63259,Electric Utility,58.0,48.3,58.0,Natural Gas Fired Combined Cycle,3,2022,TS,42.690644,-84.657780
56155,63259,Electric Utility,58.0,48.3,58.0,Natural Gas Fired Combined Cycle,3,2022,TS,42.690644,-84.657780
56155,63259,Electric Utility,58.0,46.3,57.1,Natural Gas Fired Combustion Turbine,3,2022,TS,42.690644,-84.657780
56155,63259,Electric Utility,89.2,81.0,84.1,Natural Gas Fired Combined Cycle,3,2022,TS,42.690644,-84.657780
63221,63490,IPP Non-CHP,25.0,17.0,25.0,Geothermal,3,2022,V,37.646053,-118.915800
15399,63509,IPP Non-CHP,150.0,150.0,150.0,Solar Photovoltaic,3,2022,V,45.888000,-120.355000
15399,63710,IPP Non-CHP,201.3,201.3,201.3,Onshore Wind Turbine,3,2022,V,45.562715,-120.708500
61944,63727,IPP Non-CHP,50.0,50.0,50.0,Batteries,3,2022,V,36.226955,-119.894800
61944,63727,IPP Non-CHP,63.0,63.0,63.0,Solar Photovoltaic,3,2022,V,36.226955,-119.894800
64541,63763,IPP Non-CHP,3.6,3.6,3.6,Solar Photovoltaic,3,2022,V,42.059000,-72.691000
62842,63773,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,3,2022,V,39.849241,-77.929150
58970,63870,IPP Non-CHP,1.2,1.2,1.2,Solar Photovoltaic,3,2022,U,35.738889,-120.738900
58970,63875,IPP Non-CHP,3.0,3.0,3.0,Solar Photovoltaic,3,2022,U,35.764440,-119.313400
58970,63876,IPP Non-CHP,2.1,2.1,2.1,Solar Photovoltaic,3,2022,U,38.371944,-120.952300
49893,63883,IPP Non-CHP,250.0,250.0,250.0,Solar Photovoltaic,3,2022,U,33.426498,-95.357450
63653,64012,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,3,2022,V,38.672000,-77.593000
63722,64088,IPP Non-CHP,200.5,200.5,200.5,Onshore Wind Turbine,3,2022,U,40.191382,-89.057490
60947,64098,Industrial Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,3,2022,TS,39.539511,-119.439200
60947,64098,Industrial Non-CHP,1.1,1.1,1.1,Solar Photovoltaic,3,2022,TS,39.539511,-119.439200
60947,64098,Industrial Non-CHP,1.8,1.8,1.8,Solar Photovoltaic,3,2022,TS,39.539511,-119.439200
60947,64098,Industrial Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,3,2022,V,39.539511,-119.439200
60947,64098,Industrial Non-CHP,2.8,2.8,2.8,Solar Photovoltaic,3,2022,L,39.539511,-119.439200
60947,64098,Industrial Non-CHP,2.8,2.8,2.8,Solar Photovoltaic,3,2022,L,39.539511,-119.439200
63755,64133,IPP Non-CHP,430.0,430.0,430.0,Solar Photovoltaic,3,2022,U,29.333550,-95.825440
6455,64145,Electric Utility,74.9,74.9,74.9,Solar Photovoltaic,3,2022,V,28.999990,-82.672240
63775,64154,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,3,2022,TS,44.613956,-95.642670
63784,64164,IPP Non-CHP,120.0,120.0,120.0,Batteries,3,2022,U,33.190200,-99.259800
