Entity ID,Plant ID,Sector,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
62856,65526,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,1,2024,U,36.130814,-120.252900
59573,65562,IPP Non-CHP,4.3,4.2,1.6,Solar Photovoltaic,1,2024,V,35.446616,-119.050900
59573,65562,IPP Non-CHP,1.6,1.6,1.6,Batteries,1,2024,V,35.446616,-119.050900
64927,65644,IPP Non-CHP,326.6,321.0,321.0,Solar Photovoltaic,1,2024,TS,32.883528,-100.746400
64924,65645,IPP Non-CHP,326.6,320.0,320.0,Solar Photovoltaic,1,2024,TS,32.901081,-100.982700
64925,65646,IPP Non-CHP,3.8,3.8,3.8,Solar Photovoltaic,1,2024,V,41.833775,-71.160060
60025,65678,IPP Non-CHP,120.0,120.0,120.0,Solar Photovoltaic,1,2024,V,37.840158,-113.135900
60025,65678,IPP Non-CHP,80.0,80.0,80.0,Solar Photovoltaic,1,2024,V,37.840158,-113.135900
65054,65798,IPP Non-CHP,3.3,1.3,0.6,Solar Photovoltaic,1,2024,TS,46.643254,-67.908710
65076,65837,IPP Non-CHP,9.9,9.9,9.9,Batteries,1,2024,TS,26.234145,-98.079850
6452,65865,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,1,2024,V,27.255100,-80.571230
6452,65866,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,1,2024,V,30.680030,-86.780450
6452,65868,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,1,2024,V,27.074158,-81.696570
6452,65869,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,1,2024,V,27.077940,-80.379250
6452,65871,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,1,2024,V,26.754080,-81.185620
6452,65872,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,1,2024,V,27.030740,-80.524800
6452,65873,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,1,2024,V,27.567020,-80.644960
6452,65874,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,1,2024,V,26.360440,-81.026540
6452,65877,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,1,2024,V,27.848073,-80.695500
6452,65878,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,1,2024,V,26.787680,-80.351920
6452,65882,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,1,2024,V,29.881430,-81.762580
65087,65896,IPP Non-CHP,2.6,2.6,2.6,Solar Photovoltaic,1,2024,V,38.907240,-76.993720
6452,65925,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,1,2024,V,27.083140,-81.841240
65123,65947,IPP Non-CHP,196.3,196.3,196.3,Solar Photovoltaic,1,2024,TS,28.688510,-96.509830
65181,66006,IPP Non-CHP,73.2,63.0,63.0,Batteries,1,2024,U,30.495668,-103.451000
62856,66023,IPP Non-CHP,1.4,1.4,1.4,Solar Photovoltaic,1,2024,U,32.746600,-116.938900
62856,66023,IPP Non-CHP,1.0,1.0,1.0,Batteries,1,2024,U,32.746600,-116.938900
65311,66183,IPP Non-CHP,207.9,207.9,207.9,Onshore Wind Turbine,1,2024,TS,46.789608,-106.002100
17058,66198,IPP Non-CHP,180.0,180.0,180.0,Solar Photovoltaic,1,2024,TS,40.097108,-83.468690
65344,66237,IPP Non-CHP,74.4,74.4,74.4,Solar Photovoltaic,1,2024,TS,35.478126,-80.300130
65394,66270,IPP Non-CHP,162.0,162.0,162.0,Batteries,1,2024,TS,37.400350,-121.162800
65394,66270,IPP Non-CHP,190.0,190.0,190.0,Solar Photovoltaic,1,2024,V,37.400350,-121.162800
9191,66325,Electric Utility,80.0,80.0,80.0,Batteries,1,2024,U,43.351510,-116.662100
65411,66369,IPP Non-CHP,100.0,100.0,100.0,Solar Photovoltaic,1,2024,V,34.962000,-90.184000
65479,66394,IPP Non-CHP,60.0,60.0,60.0,Batteries,1,2024,TS,34.432367,-119.868100
65502,66420,IPP Non-CHP,262.5,259.0,259.0,Batteries,1,2024,U,30.998647,-97.259020
64904,66447,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,1,2024,V,41.621053,-71.055250
65173,66477,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,1,2024,TS,44.433673,-93.573680
65580,66531,IPP Non-CHP,140.0,140.0,140.0,Onshore Wind Turbine,1,2024,V,31.798300,-101.904300
64743,66570,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,1,2024,V,37.547300,-95.817700
65654,66631,IPP Non-CHP,35.0,35.0,35.0,Solar Photovoltaic,1,2024,TS,40.891816,-90.668810
65076,66782,IPP Non-CHP,9.9,9.9,9.9,Batteries,1,2024,V,29.376438,-100.848500
65076,66783,IPP Non-CHP,9.9,9.9,9.9,Batteries,1,2024,V,27.796921,-97.487070
64872,66800,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,1,2024,V,37.768190,-121.966600
64872,66800,IPP Non-CHP,0.5,0.5,0.5,Batteries,1,2024,V,37.768190,-121.966600
65770,66817,IPP Non-CHP,4.3,4.3,4.3,Solar Photovoltaic,1,2024,V,43.863103,-75.719310
64872,66829,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,1,2024,V,42.966063,-77.683870
65785,66833,IPP Non-CHP,2.5,2.5,2.5,Solar Photovoltaic,1,2024,V,46.909650,-67.838350
65794,66861,IPP Non-CHP,201.6,200.0,200.0,Onshore Wind Turbine,1,2024,V,40.779357,-87.042110
12796,66898,Electric Utility,18.9,18.9,18.9,Solar Photovoltaic,1,2024,TS,39.707825,-79.948840
65853,66942,IPP Non-CHP,55.0,55.0,55.0,Solar Photovoltaic,1,2024,TS,42.047765,-121.492100
65951,67028,IPP Non-CHP,3.2,2.6,2.1,Solar Photovoltaic,1,2024,V,38.745097,-78.675230
65952,67029,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,1,2024,V,34.780905,-79.569570
65959,67035,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,1,2024,V,42.156051,-79.601610
65954,67072,IPP Non-CHP,2.5,2.4,1.2,Solar Photovoltaic,1,2024,V,37.906257,-79.403870
65953,67074,IPP Non-CHP,4.5,4.3,2.9,Solar Photovoltaic,1,2024,V,38.795634,-75.606070
9417,67096,Electric Utility,1.0,1.0,1.0,Solar Photovoltaic,1,2024,V,42.063182,-93.856640
56826,57504,Commercial CHP,50.0,50.0,50.0,Natural Gas Fired Combustion Turbine,2,2024,U,29.703454,-95.398320
61711,62179,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2024,V,34.268911,-79.872550
61717,62185,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2024,V,34.267992,-79.868580
61864,62344,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2024,V,34.238081,-79.251950
63081,63342,IPP Non-CHP,162.1,162.1,162.1,Onshore Wind Turbine,2,2024,TS,31.754037,-101.675200
63117,63352,IPP Non-CHP,690.0,690.0,690.0,Solar Photovoltaic,2,2024,U,36.467800,-114.806000
63117,63352,IPP Non-CHP,380.0,380.0,380.0,Batteries,2,2024,U,36.467800,-114.806000
61298,63787,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,2,2024,V,36.531150,-77.550380
58970,63870,IPP Non-CHP,1.2,1.2,1.2,Solar Photovoltaic,2,2024,TS,35.322043,-120.732300
63841,64231,IPP Non-CHP,1.0,1.0,0.8,Batteries,2,2024,TS,42.358850,-72.542600
63959,64339,IPP Non-CHP,201.5,201.5,201.5,Onshore Wind Turbine,2,2024,V,35.989377,-97.589510
63961,64341,IPP Non-CHP,201.5,201.5,201.5,Onshore Wind Turbine,2,2024,V,34.974270,-98.185160
49805,64427,Industrial Non-CHP,5.0,2.3,0.9,Solar Photovoltaic,2,2024,V,40.576640,-112.084600
64177,64551,IPP Non-CHP,114.9,114.9,114.9,Onshore Wind Turbine,2,2024,TS,32.264680,-99.197200
63359,64729,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,2,2024,U,44.651132,-95.339550
50123,64864,IPP Non-CHP,52.0,52.0,52.0,Batteries,2,2024,V,34.870764,-118.319500
50123,64864,IPP Non-CHP,102.0,102.0,102.0,Solar Photovoltaic,2,2024,V,34.870764,-118.319500
50123,64864,IPP Non-CHP,72.0,72.0,72.0,Solar Photovoltaic,2,2024,V,34.870764,-118.319500
50123,64864,IPP Non-CHP,36.0,36.0,36.0,Batteries,2,2024,V,34.870764,-118.319500
64371,64867,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,2,2024,TS,43.203558,-78.645430
64371,64867,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2024,TS,43.203558,-78.645430
20856,65007,Electric Utility,200.0,200.0,115.0,Solar Photovoltaic,2,2024,V,42.718978,-90.701040
62842,65076,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,2,2024,V,39.901749,-76.823320
62842,65081,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,2,2024,V,40.792458,-76.905060
62842,65082,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,2,2024,TS,39.925412,-76.783840
64529,65157,IPP Non-CHP,1.5,1.5,1.5,Solar Photovoltaic,2,2024,V,44.390853,-75.443240
64532,65161,IPP Non-CHP,1.3,1.3,1.3,Solar Photovoltaic,2,2024,V,44.161761,-76.108990
17609,65456,Electric Utility,112.5,112.5,112.5,Batteries,2,2024,V,34.092110,-117.534000
56990,65486,IPP Non-CHP,1.8,1.8,1.8,Solar Photovoltaic,2,2024,TS,39.471000,-75.218000
63883,65490,IPP Non-CHP,200.0,200.0,200.0,Batteries,2,2024,V,30.992905,-102.289500
63883,65492,IPP Non-CHP,175.0,175.0,175.0,Batteries,2,2024,V,30.885123,-102.422600
6455,65501,Electric Utility,74.9,74.9,74.9,Solar Photovoltaic,2,2024,V,30.110543,-85.397610
62856,65524,IPP Non-CHP,1.6,1.6,1.6,Solar Photovoltaic,2,2024,U,36.467670,-121.384600
64932,65660,IPP Non-CHP,200.0,200.0,200.0,Solar Photovoltaic,2,2024,V,33.320560,-100.981700
65076,65812,IPP Non-CHP,9.9,9.9,9.9,Batteries,2,2024,U,33.161110,-96.409130
61944,65840,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,2,2024,U,42.880800,-74.095100
56769,65892,IPP Non-CHP,140.0,140.0,140.0,Solar Photovoltaic,2,2024,U,33.964323,-82.815840
65099,65937,IPP Non-CHP,245.0,245.0,245.0,Solar Photovoltaic,2,2024,V,33.310446,-97.369770
56769,65962,IPP Non-CHP,52.5,52.5,52.5,Solar Photovoltaic,2,2024,TS,33.326467,-112.919000
56769,65962,IPP Non-CHP,10.0,10.0,10.0,Batteries,2,2024,V,33.326467,-112.919000
65211,66025,IPP Non-CHP,80.0,80.0,80.0,Solar Photovoltaic,2,2024,U,31.394022,-82.625050
65213,66027,IPP Non-CHP,38.0,38.0,38.0,Solar Photovoltaic,2,2024,U,33.881462,-83.246680
61060,66137,IPP Non-CHP,40.4,40.4,40.4,Batteries,2,2024,U,29.350992,-100.562000
61060,66137,IPP Non-CHP,160.0,160.0,160.0,Solar Photovoltaic,2,2024,U,29.350992,-100.562000
60025,66144,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,2,2024,V,38.388100,-112.994600
65308,66168,IPP Non-CHP,240.0,240.0,240.0,Solar Photovoltaic,2,2024,TS,31.045676,-96.858630
61944,66273,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,2,2024,V,43.200000,-76.120000
16609,66280,Electric Utility,10.0,10.0,10.0,Batteries,2,2024,TS,33.357667,-117.111700
16609,66281,Electric Utility,10.0,10.0,10.0,Batteries,2,2024,TS,33.207233,-117.252800
16609,66281,Electric Utility,10.0,10.0,10.0,Batteries,2,2024,TS,33.207233,-117.252800
9191,66326,Electric Utility,40.0,40.0,40.0,Batteries,2,2024,U,42.908446,-115.181300
9191,66327,Electric Utility,4.0,4.0,4.0,Batteries,2,2024,U,43.177560,-115.716700
9191,66328,Electric Utility,2.0,2.0,2.0,Batteries,2,2024,U,42.571560,-114.595100
9191,66330,Electric Utility,3.0,3.0,3.0,Batteries,2,2024,U,44.247530,-116.985300
65426,66336,IPP Non-CHP,102.6,100.0,100.0,Batteries,2,2024,U,30.924381,-102.953600
64994,66349,IPP Non-CHP,2.9,2.9,2.9,Solar Photovoltaic,2,2024,TS,44.487289,-121.249700
65513,66476,IPP Non-CHP,4.5,4.5,4.5,Solar Photovoltaic,2,2024,V,34.026711,-117.521100
65556,66505,IPP Non-CHP,3.0,3.0,3.0,Batteries,2,2024,TS,32.594500,-117.050700
65556,66505,IPP Non-CHP,3.0,3.0,3.0,Batteries,2,2024,TS,32.594500,-117.050700
65514,66509,IPP Non-CHP,1.5,1.5,1.5,Solar Photovoltaic,2,2024,V,37.788679,-121.194500
65514,66509,IPP Non-CHP,1.5,1.5,1.5,Batteries,2,2024,V,37.788679,-121.194500
65573,66525,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,2,2024,V,42.431064,-79.302470
65574,66526,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,2,2024,V,42.847208,-77.718270
65576,66528,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,2,2024,TS,42.952629,-78.617960
65576,66529,IPP Non-CHP,5.2,5.2,5.2,Solar Photovoltaic,2,2024,TS,44.678878,-74.964070
65660,66680,IPP Non-CHP,11.7,11.7,11.7,Natural Gas Internal Combustion Engine,2,2024,V,37.435853,-121.131000
65660,66680,IPP Non-CHP,11.7,11.7,11.7,Natural Gas Internal Combustion Engine,2,2024,V,37.435853,-121.131000
65660,66680,IPP Non-CHP,11.7,11.7,11.7,Natural Gas Internal Combustion Engine,2,2024,V,37.435853,-121.131000
65660,66680,IPP Non-CHP,11.7,11.7,11.7,Natural Gas Internal Combustion Engine,2,2024,V,37.435853,-121.131000
65755,66758,IPP Non-CHP,20.0,20.0,20.0,Batteries,2,2024,U,40.526261,-74.844090
64904,66773,IPP Non-CHP,80.0,80.0,80.0,Batteries,2,2024,V,34.842388,-118.286200
64904,66773,IPP Non-CHP,125.0,125.0,125.0,Solar Photovoltaic,2,2024,V,34.842388,-118.286200
65076,66784,IPP Non-CHP,9.9,9.9,9.9,Batteries,2,2024,V,32.335025,-96.057900
65076,66788,IPP Non-CHP,9.9,9.9,9.9,Batteries,2,2024,V,32.798754,-98.064970
65076,66789,IPP Non-CHP,9.9,9.9,9.9,Batteries,2,2024,V,31.291983,-94.724240
65076,66790,IPP Non-CHP,9.9,9.9,9.9,Batteries,2,2024,V,31.715592,-102.598100
65076,66791,IPP Non-CHP,9.9,9.9,9.9,Batteries,2,2024,V,31.867209,-101.469400
65076,66794,IPP Non-CHP,9.9,9.9,9.9,Batteries,2,2024,V,31.193794,-94.798180
64872,66827,IPP Non-CHP,2.5,2.5,2.5,Solar Photovoltaic,2,2024,V,43.322650,-73.467980
65830,66913,IPP Non-CHP,150.0,150.0,150.0,Batteries,2,2024,V,29.227753,-95.428060
65847,66933,IPP Non-CHP,5.0,5.0,5.0,Batteries,2,2024,TS,26.179999,-97.725610
61980,66948,IPP Non-CHP,1.4,1.3,1.3,Solar Photovoltaic,2,2024,TS,33.853240,-118.296800
65785,66961,IPP Non-CHP,3.0,3.0,3.0,Solar Photovoltaic,2,2024,V,46.000113,-68.455820
60025,66993,IPP Non-CHP,1.5,1.5,1.5,Solar Photovoltaic,2,2024,V,45.046634,-91.975590
60025,66994,IPP Non-CHP,1.5,1.5,1.5,Solar Photovoltaic,2,2024,V,44.971013,-91.804480
60025,66995,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2024,V,44.895133,-90.441960
65935,67009,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,2,2024,V,44.535906,-94.911330
61944,67012,IPP Non-CHP,4.9,4.9,4.9,Solar Photovoltaic,2,2024,V,44.694066,-69.787000
65956,67032,IPP Non-CHP,3.6,3.6,3.6,Solar Photovoltaic,2,2024,U,44.665000,-69.986000
65958,67034,IPP Non-CHP,4.7,4.7,4.7,Solar Photovoltaic,2,2024,TS,42.156051,-79.601610
9417,67089,Electric Utility,4.5,4.5,4.5,Solar Photovoltaic,2,2024,V,41.956215,-91.693630
65965,67092,IPP Non-CHP,15.0,15.0,15.0,Batteries,2,2024,U,37.374065,-121.135200
65965,67092,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,2,2024,U,37.374065,-121.135200
9417,67098,Electric Utility,1.4,1.4,1.4,Solar Photovoltaic,2,2024,V,41.979194,-93.656250
66003,67106,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2024,V,41.520824,-87.572280
66003,67107,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2024,V,41.383165,-87.775100
66003,67108,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2024,V,38.729000,-90.135000
66003,67113,IPP Non-CHP,4.8,4.8,4.8,Solar Photovoltaic,2,2024,V,43.470642,-76.471920
66003,67114,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2024,V,41.496000,-87.560000
66003,67115,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,2,2024,V,41.526376,-87.600760
7140,649,Electric Utility,"1,114.0","1,114.0","1,114.0",Nuclear,3,2024,V,33.142700,-81.762500
3913,1272,Electric Utility,3.0,3.0,3.0,Petroleum Liquids,3,2024,TS,39.394414,-101.058400
6775,2678,Electric Utility,3.0,3.0,3.0,Landfill Gas,3,2024,U,40.656100,-73.592200
12303,52149,Industrial CHP,2.5,2.5,2.5,Natural Gas Internal Combustion Engine,3,2024,V,40.217963,-75.298820
13491,54808,Commercial CHP,2.5,2.5,2.5,Petroleum Liquids,3,2024,V,40.789900,-73.923300
13491,54808,Commercial CHP,2.6,2.6,2.6,Natural Gas Internal Combustion Engine,3,2024,V,40.789900,-73.923300
27075,56615,IPP Non-CHP,4.3,4.1,2.3,Conventional Hydroelectric,3,2024,U,32.936950,-117.113700
65226,59246,IPP Non-CHP,265.5,265.5,265.5,Onshore Wind Turbine,3,2024,TS,35.093889,-101.326100
65489,60271,IPP Non-CHP,311.0,311.0,311.0,Onshore Wind Turbine,3,2024,V,32.631073,-101.008500
60217,60466,Electric Utility,1.0,1.0,1.0,Conventional Hydroelectric,3,2024,V,34.172625,-117.278000
63883,61803,IPP Non-CHP,10.0,10.0,10.0,Batteries,3,2024,V,37.874400,-120.477400
49893,63028,IPP Non-CHP,220.0,220.0,220.0,Solar Photovoltaic,3,2024,P,32.133136,-103.323500
17609,63325,Electric Utility,3.0,3.0,3.0,Batteries,3,2024,V,34.004670,-118.068400
17609,63326,Electric Utility,3.5,3.5,3.5,Batteries,3,2024,V,34.004690,-118.068400
13407,63933,Electric Utility,100.0,100.0,100.0,Batteries,3,2024,TS,36.427260,-114.890700
13407,63933,Electric Utility,150.0,150.0,150.0,Solar Photovoltaic,3,2024,TS,36.427260,-114.890700
63837,64233,IPP Non-CHP,500.0,500.0,500.0,Solar Photovoltaic,3,2024,V,34.406700,-101.596600
18642,64255,Electric Utility,20.0,20.0,20.0,Batteries,3,2024,U,35.615430,-84.274890
60947,65070,Industrial Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,3,2024,U,30.220210,-97.619680
60947,65070,Industrial Non-CHP,1.9,1.9,1.9,Solar Photovoltaic,3,2024,U,30.220210,-97.619680
60947,65070,Industrial Non-CHP,1.9,1.9,1.9,Solar Photovoltaic,3,2024,U,30.220210,-97.619680
60947,65072,Industrial Non-CHP,1.3,1.3,1.3,Solar Photovoltaic,3,2024,U,37.492540,-121.944600
60947,65072,Industrial Non-CHP,0.4,0.4,0.4,Solar Photovoltaic,3,2024,V,37.492540,-121.944600
60947,65072,Industrial Non-CHP,1.2,1.2,1.2,Solar Photovoltaic,3,2024,L,37.492540,-121.944600
60947,65072,Industrial Non-CHP,0.4,0.4,0.4,Solar Photovoltaic,3,2024,T,37.492540,-121.944600
64542,65219,IPP Non-CHP,31.4,31.4,31.4,Solar Photovoltaic,3,2024,TS,38.613601,-78.677070
64548,65224,IPP Non-CHP,18.6,18.6,18.6,Solar Photovoltaic,3,2024,V,37.919497,-77.862020
64547,65225,IPP Non-CHP,118.0,118.0,118.0,Solar Photovoltaic,3,2024,V,37.020784,-77.122650
61514,65239,IPP Non-CHP,5.0,4.9,4.9,Batteries,3,2024,U,40.740410,-73.951070
13683,65240,Electric Utility,5.0,5.0,5.0,Batteries,3,2024,V,34.851782,-77.181580
