Entity ID,Plant ID,Sector,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
63666,64019,IPP Non-CHP,80.0,80.0,80.0,Solar Photovoltaic,6,2021,V,37.148199,-79.347500
63668,64029,IPP Non-CHP,0.9,0.9,0.9,Solar Photovoltaic,6,2021,U,45.273478,-94.231950
63715,64077,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,6,2021,P,42.515459,-73.833450
63244,64127,IPP Non-CHP,3.7,3.7,3.7,Solar Photovoltaic,6,2021,U,42.350101,-76.938010
63774,64153,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,6,2021,U,45.659361,-93.931750
63883,64312,IPP Non-CHP,100.0,100.0,100.0,Batteries,6,2021,U,30.737745,-99.231780
63883,64317,IPP Non-CHP,100.0,100.0,100.0,Batteries,6,2021,U,30.748955,-97.875710
56987,57659,IPP Non-CHP,144.0,144.0,144.0,Solar Photovoltaic,7,2021,V,30.421400,-97.461400
57281,57929,Commercial Non-CHP,2.5,2.5,2.5,Petroleum Liquids,7,2021,T,39.137935,-84.504950
58451,58462,IPP Non-CHP,230.0,230.0,230.0,Batteries,7,2021,P,33.694722,-114.739700
4180,59701,Electric Utility,3.7,3.7,3.7,Other Natural Gas,7,2021,U,41.400008,-72.085990
4180,59701,Electric Utility,3.7,3.7,3.7,Other Natural Gas,7,2021,U,41.400008,-72.085990
60131,60356,IPP Non-CHP,344.4,344.4,344.4,Natural Gas Fired Combined Cycle,7,2021,V,40.635340,-80.678250
60131,60356,IPP Non-CHP,260.8,260.8,260.8,Natural Gas Fired Combined Cycle,7,2021,V,40.635340,-80.678250
63767,60626,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,7,2021,T,36.342161,-78.173220
56769,61098,IPP Non-CHP,101.0,101.0,101.0,Solar Photovoltaic,7,2021,U,40.718433,-117.061400
60982,61346,IPP Non-CHP,222.0,222.0,222.0,Solar Photovoltaic,7,2021,U,30.976638,-102.257800
61608,61966,IPP Non-CHP,50.0,43.0,48.0,Natural Gas Fired Combustion Turbine,7,2021,L,28.698477,-96.946130
61608,61966,IPP Non-CHP,50.0,43.0,48.0,Natural Gas Fired Combustion Turbine,7,2021,L,28.698477,-96.946130
61593,62013,IPP Non-CHP,240.0,240.0,240.0,Solar Photovoltaic,7,2021,U,38.247123,-77.786220
14328,62564,Electric Utility,182.5,182.5,182.5,Batteries,7,2021,U,36.808039,-121.781800
63100,63328,IPP Non-CHP,141.0,141.0,141.0,Solar Photovoltaic,7,2021,V,32.700000,-101.620000
56615,63440,IPP Non-CHP,150.0,150.0,150.0,Solar Photovoltaic,7,2021,U,33.320406,-112.816800
63403,63685,IPP Non-CHP,100.0,100.0,100.0,Batteries,7,2021,L,34.683250,-118.305300
63430,63737,IPP Non-CHP,100.0,100.0,100.0,Batteries,7,2021,U,32.904444,-97.386110
58970,63870,IPP Non-CHP,1.2,1.2,1.2,Solar Photovoltaic,7,2021,P,35.738889,-120.738900
58970,63875,IPP Non-CHP,3.0,3.0,3.0,Solar Photovoltaic,7,2021,P,35.764440,-119.313400
63571,63905,IPP Non-CHP,225.0,225.0,225.0,Solar Photovoltaic,7,2021,U,32.998948,-99.598500
63590,63987,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,7,2021,U,44.442361,-94.387250
6455,63996,Electric Utility,5.5,5.5,5.5,Batteries,7,2021,U,29.732141,-85.391430
63773,64149,IPP Non-CHP,366.6,366.6,366.6,Onshore Wind Turbine,7,2021,U,33.852450,-99.065090
63775,64154,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,7,2021,U,44.613956,-95.642670
9234,64248,Electric Utility,7.8,7.8,6.2,Solar Photovoltaic,7,2021,U,40.082667,-85.636080
62915,64270,IPP Non-CHP,2.6,2.6,2.6,Solar Photovoltaic,7,2021,V,34.039250,-117.360600
6452,64301,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,7,2021,U,27.448142,-82.080690
63883,64314,IPP Non-CHP,9.9,9.9,9.9,Batteries,7,2021,L,29.461255,-95.056990
61219,64325,IPP Non-CHP,250.0, , ,Solar Photovoltaic,7,2021,L,32.275814,-102.844800
19539,54775,Commercial CHP,5.8,5.8,5.8,Natural Gas Steam Turbine,8,2021,U,41.657200,-91.540000
19539,54775,Commercial CHP,10.0,10.0,10.0,Natural Gas Steam Turbine,8,2021,U,41.657200,-91.540000
60131,60356,IPP Non-CHP,344.4,344.4,344.4,Natural Gas Fired Combined Cycle,8,2021,V,40.635340,-80.678250
60131,60356,IPP Non-CHP,260.8,260.8,260.8,Natural Gas Fired Combined Cycle,8,2021,V,40.635340,-80.678250
60217,60466,Electric Utility,1.0,1.0,1.0,Conventional Hydroelectric,8,2021,L,34.172625,-117.278000
61684,62175,IPP Non-CHP,200.0,200.0,200.0,Batteries,8,2021,P,38.028792,-121.900600
56545,62505,IPP Non-CHP,83.0,82.5,82.5,Solar Photovoltaic,8,2021,P,33.500378,-96.146490
14354,62516,Electric Utility,503.2,503.2,503.2,Onshore Wind Turbine,8,2021,U,42.177245,-106.234100
62049,62547,IPP Non-CHP,250.0,250.0,250.0,Solar Photovoltaic,8,2021,T,36.189722,-119.904200
62807,62951,IPP Non-CHP,65.0,65.0,35.8,Solar Photovoltaic,8,2021,U,36.533000,-78.105000
62936,63202,IPP Non-CHP,50.0,50.0,50.0,Batteries,8,2021,L,32.952000,-101.737000
55983,63223,IPP Non-CHP,50.7,50.7,50.7,Solar Photovoltaic,8,2021,L,28.430988,-97.889560
56769,63504,IPP Non-CHP,252.0,250.0,250.0,Solar Photovoltaic,8,2021,V,35.776286,-114.973700
63519,63842,IPP Non-CHP,78.7,78.7,78.7,Solar Photovoltaic,8,2021,U,34.991500,-77.251400
63571,63905,IPP Non-CHP,77.0,77.0,77.0,Batteries,8,2021,U,32.998948,-99.598500
62006,64075,IPP Non-CHP,203.8,203.8,203.8,Solar Photovoltaic,8,2021,U,31.160000,-103.113400
6452,64300,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,8,2021,U,27.607892,-80.758120
19558,57206,Electric Utility,46.5,46.5,46.5,Batteries,9,2021,U,60.499444,-150.997200
7140,59864,Electric Utility,1.5,1.5,1.5,Batteries,9,2021,V,30.834897,-81.563640
61060,60298,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,9,2021,P,35.218120,-79.529330
58135,61038,IPP Non-CHP,3.0,3.0,3.0,Solar Photovoltaic,9,2021,P,44.074000,-73.229300
61762,61322,IPP Non-CHP,521.9,485.0,485.0,Natural Gas Fired Combined Cycle,9,2021,V,39.704887,-80.841850
59474,61910,IPP Non-CHP,8.8,8.8,8.8,Solar Photovoltaic,9,2021,L,42.391136,-87.849410
61978,62497,IPP Non-CHP,9.0,9.0,9.0,Batteries,9,2021,U,33.715536,-117.854300
61978,62499,IPP Non-CHP,6.0,6.0,6.0,Batteries,9,2021,U,33.714896,-117.854300
62050,62548,IPP Non-CHP,50.0,43.0,48.0,Natural Gas Fired Combustion Turbine,9,2021,P,29.881930,-95.111480
62050,62548,IPP Non-CHP,50.0,43.0,48.0,Natural Gas Fired Combustion Turbine,9,2021,P,29.881930,-95.111480
62050,62548,IPP Non-CHP,50.0,43.0,48.0,Natural Gas Fired Combustion Turbine,9,2021,P,29.881930,-95.111480
62050,62548,IPP Non-CHP,50.0,43.0,48.0,Natural Gas Fired Combustion Turbine,9,2021,P,29.881930,-95.111480
62659,62809,IPP Non-CHP,293.3,293.3,293.3,Onshore Wind Turbine,9,2021,U,32.289380,-99.291600
62743,62857,IPP Non-CHP,15.3,15.3,15.3,Onshore Wind Turbine,9,2021,U,44.614800,-70.617600
62812,62968,IPP Non-CHP,2.8,2.8,2.8,Solar Photovoltaic,9,2021,T,42.593706,-71.177490
7140,63062,Electric Utility,10.8,10.8,10.8,Solar Photovoltaic,9,2021,U,32.536776,-83.896340
55983,63233,IPP Non-CHP,108.0,108.0,108.0,Solar Photovoltaic,9,2021,L,31.093310,-102.359600
15296,63238,Electric Utility,20.0,20.0,20.0,Batteries,9,2021,P,44.887905,-74.118280
7140,63282,Electric Utility,3.5,3.5,3.5,Solar Photovoltaic,9,2021,U,33.070000,-83.270000
63101,63329,IPP Non-CHP,180.0,180.0,180.0,Solar Photovoltaic,9,2021,U,31.750000,-104.440000
63139,63384,IPP Non-CHP,93.0,93.0,93.0,Onshore Wind Turbine,9,2021,U,40.960380,-89.085360
63253,63538,IPP Non-CHP,110.0,110.0,110.0,Solar Photovoltaic,9,2021,U,34.044838,-83.965140
61944,63545,IPP Non-CHP,10.0,10.0,10.0,Batteries,9,2021,L,35.620000,-119.690000
63412,63696,IPP Non-CHP,19.9,19.9,19.9,Solar Photovoltaic,9,2021,P,38.007488,-76.744030
63420,63728,IPP Non-CHP,12.0,12.0,12.0,Batteries,9,2021,L,36.440000,-105.620000
63420,63728,IPP Non-CHP,15.0,15.0,15.0,Solar Photovoltaic,9,2021,L,36.440000,-105.620000
63493,63807,IPP Non-CHP,60.0,60.0,60.0,Solar Photovoltaic,9,2021,L,36.160700,-80.657400
6455,63998,Electric Utility,5.5,5.5,5.5,Batteries,9,2021,U,30.603831,-83.098060
6455,63999,Electric Utility,8.3,8.3,8.3,Batteries,9,2021,U,29.511200,-82.274830
63815,64224,IPP Non-CHP,99.0,99.0,99.0,Solar Photovoltaic,9,2021,U,39.186321,-89.031230
9234,64245,Electric Utility,3.0,3.0,2.4,Solar Photovoltaic,9,2021,T,40.085942,-85.632180
63955,64337,IPP Non-CHP,77.0,77.0,77.0,Solar Photovoltaic,9,2021,U,44.654659,-70.100840
61122,2351,IPP Non-CHP,4.6,4.6,4.6,Conventional Hydroelectric,10,2021,L,44.335600,-71.874200
59598,59817,IPP Non-CHP,1.5,1.5,1.5,Solar Photovoltaic,10,2021,V,40.503030,-112.370600
60816,61186,Commercial CHP,1.0,1.0,1.0,Batteries,10,2021,U,42.334651,-71.074170
61523,61920,IPP Non-CHP,250.0,250.0, ,Solar Photovoltaic,10,2021,U,31.435932,-99.796610
61637,62067,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,10,2021,T,46.974000,-120.575000
61637,62068,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,10,2021,T,47.026000,-120.627000
61637,62069,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,10,2021,T,46.961000,-120.480000
61637,62070,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,10,2021,T,47.061000,-120.584000
61637,62071,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,10,2021,T,46.957000,-120.500000
61825,62320,IPP Non-CHP,17.0,17.0,17.0,Solar Photovoltaic,10,2021,P,34.716110,-118.259200
61610,62523,IPP Non-CHP,2.3,2.3,2.3,Solar Photovoltaic,10,2021,L,42.899000,-77.461000
62812,62968,IPP Non-CHP,2.0,2.0,2.0,Batteries,10,2021,T,42.593706,-71.177490
62820,62974,IPP Non-CHP,3.8,3.8,3.8,Batteries,10,2021,U,42.175203,-71.793030
62820,62974,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,10,2021,V,42.175203,-71.793030
62886,63061,IPP Non-CHP,80.0,80.0,80.0,Solar Photovoltaic,10,2021,U,39.840652,-111.887700
49893,63080,IPP Non-CHP,100.0,100.0,100.0,Solar Photovoltaic,10,2021,U,36.413900,-114.928600
56155,63259,Electric Utility,58.0,48.3,58.0,Natural Gas Fired Combined Cycle,10,2021,U,42.690644,-84.657780
56155,63259,Electric Utility,58.0,46.3,57.1,Natural Gas Fired Combustion Turbine,10,2021,U,42.690644,-84.657780
56155,63259,Electric Utility,89.2,81.0,84.1,Natural Gas Fired Combined Cycle,10,2021,U,42.690644,-84.657780
15399,63509,IPP Non-CHP,150.0,150.0,150.0,Solar Photovoltaic,10,2021,U,45.888000,-120.355000
62780,63727,IPP Non-CHP,300.0,300.0,300.0,Solar Photovoltaic,10,2021,L,36.226955,-119.894800
62780,63727,IPP Non-CHP,315.0,300.0,300.0,Batteries,10,2021,L,36.226955,-119.894800
62842,63770,IPP Non-CHP,240.0,240.0,240.0,Solar Photovoltaic,10,2021,U,38.207518,-104.596700
61060,63976,IPP Non-CHP,70.1,70.1,70.1,Solar Photovoltaic,10,2021,U,34.704140,-78.393360
5248,64135,Electric Utility,20.0,20.0,20.0,Solar Photovoltaic,10,2021,L,36.650000,-76.350000
63776,64155,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,10,2021,T,35.013080,-81.928710
63776,64156,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,10,2021,T,35.014414,-81.940840
63813,64196,IPP Non-CHP,79.0,79.0,79.0,Solar Photovoltaic,10,2021,P,43.022705,-83.942730
63776,64205,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,10,2021,T,35.022069,-81.934410
63776,64206,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,10,2021,T,35.010465,-81.962110
61514,64213,IPP Non-CHP,4.9,4.9,4.9,Solar Photovoltaic,10,2021,V,42.130000,-71.870000
61514,64213,IPP Non-CHP,3.8,3.8,3.8,Batteries,10,2021,V,42.130000,-71.870000
63827,64241,Industrial Non-CHP,1.1,1.1,1.1,Natural Gas Fired Combustion Turbine,10,2021,U,39.157800,-76.780420
63883,64320,IPP Non-CHP,10.0,10.0,10.0,Batteries,10,2021,L,37.874825,-120.474100
18454,645,Electric Utility,392.0,360.0,392.0,Natural Gas Fired Combustion Turbine,11,2021,V,27.794400,-82.403600
18454,645,Electric Utility,392.0,360.0,392.0,Natural Gas Fired Combustion Turbine,11,2021,V,27.794400,-82.403600
7140,649,Electric Utility,"1,100.0","1,100.0","1,100.0",Nuclear,11,2021,V,33.142700,-81.762500
58159,58194,Commercial CHP,6.1,5.2,6.1,Natural Gas Fired Combustion Turbine,11,2021,U,40.792778,-77.864720
60569,58925,IPP Non-CHP,30.0,30.0,30.0,Onshore Wind Turbine,11,2021,P,39.821944,-89.955830
58970,59997,IPP Non-CHP,16.0,16.0,16.0,Solar Photovoltaic,11,2021,U,35.396478,-81.219140
6452,60014,Electric Utility,409.0,409.0,409.0,Batteries,11,2021,U,27.607469,-82.355280
60387,60654,IPP Non-CHP,90.0,90.0,90.0,Batteries,11,2021,T,35.937336,-114.884000
60018,60910,IPP Non-CHP,25.5,25.5,25.5,Natural Gas Fired Combustion Turbine,11,2021,TS,29.646791,-95.054150
18454,61664,Electric Utility,52.5,52.5,52.5,Solar Photovoltaic,11,2021,L,28.387144,-82.224410
61516,61908,IPP Non-CHP,15.0,15.0,15.0,Solar Photovoltaic,11,2021,P,36.660483,-76.560930
61610,62517,IPP Non-CHP,2.3,2.3,2.3,Solar Photovoltaic,11,2021,T,43.017848,-77.260490
61610,62518,IPP Non-CHP,2.3,2.3,2.3,Solar Photovoltaic,11,2021,T,43.016419,-77.260910
61610,62519,IPP Non-CHP,2.3,2.3,2.3,Solar Photovoltaic,11,2021,T,43.015301,-77.260660
61610,62520,IPP Non-CHP,1.2,1.2,1.2,Solar Photovoltaic,11,2021,T,42.915000,-77.454000
55983,63193,IPP Non-CHP,222.8,222.8,222.8,Solar Photovoltaic,11,2021,L,32.347392,-102.967700
15399,63441,IPP Non-CHP,162.0,162.0,162.0,Solar Photovoltaic,11,2021,P,45.540000,-120.180000
56215,63522,IPP Non-CHP,40.0,40.0,40.0,Batteries,11,2021,L,31.269676,-84.176320
56215,63522,IPP Non-CHP,195.5,195.5,195.5,Solar Photovoltaic,11,2021,L,31.269676,-84.176320
63275,63551,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,11,2021,L,44.168196,-69.116190
63289,63584,IPP Non-CHP,200.0,200.0,200.0,Batteries,11,2021,P,41.526670,-74.142260
63418,63719,IPP Non-CHP,150.0,150.0,150.0,Solar Photovoltaic,11,2021,U,35.060000,-86.340000
63414,63721,IPP Non-CHP,213.0,213.0,213.0,Solar Photovoltaic,11,2021,U,30.747916,-84.680490
63414,63721,IPP Non-CHP,40.0,40.0,40.0,Batteries,11,2021,U,30.747916,-84.680490
62842,63764,IPP Non-CHP,134.7,134.7,134.7,Solar Photovoltaic,11,2021,U,32.232560,-96.706120
62842,63769,IPP Non-CHP,127.0,127.0,127.0,Solar Photovoltaic,11,2021,U,32.067483,-96.585140
58970,63876,IPP Non-CHP,2.1,2.1,2.1,Solar Photovoltaic,11,2021,P,38.371944,-120.952300
6455,63978,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,11,2021,T,27.585836,-82.061960
56201,64003,IPP Non-CHP,297.6,297.6,297.6,Onshore Wind Turbine,11,2021,U,37.648750,-99.980940
63696,64062,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,11,2021,T,44.840000,-69.310000
63698,64068,IPP Non-CHP,7.0,7.0,7.0,Solar Photovoltaic,11,2021,T,44.535671,-68.354730
63699,64069,IPP Non-CHP,7.0,7.0,7.0,Solar Photovoltaic,11,2021,T,44.560000,-69.590000
63700,64070,IPP Non-CHP,7.0,7.0,7.0,Solar Photovoltaic,11,2021,T,44.534547,-68.378790
60947,64098,Industrial Non-CHP,13.4,13.4,13.4,Solar Photovoltaic,11,2021,L,39.539511,-119.439200
60947,64098,Industrial Non-CHP,0.9,0.9,0.9,Solar Photovoltaic,11,2021,L,39.539511,-119.439200
56201,64165,IPP Non-CHP,302.4,302.4,302.4,Onshore Wind Turbine,11,2021,P,31.548100,-98.494910
63783,64172,IPP Non-CHP,140.0,140.0,140.0,Onshore Wind Turbine,11,2021,T,34.475095,-97.361370
63802,64183,IPP Non-CHP,54.0,54.0,54.0,Onshore Wind Turbine,11,2021,U,42.431604,-91.568640
63869,64290,IPP Non-CHP,200.0,200.0,200.0,Solar Photovoltaic,11,2021,T,33.751283,-115.355000
63957,64335,IPP Non-CHP,150.0,150.0,150.0,Solar Photovoltaic,11,2021,U,30.862050,-83.651650
15248,3045,Electric Utility,9.0,9.0,9.0,Conventional Hydroelectric,12,2021,U,45.268045,-122.320100
15248,3045,Electric Utility,9.0,9.0,9.0,Conventional Hydroelectric,12,2021,U,45.268045,-122.320100
803,57561,Electric Utility,17.0,17.0,17.0,Batteries,12,2021,P,33.034722,-112.661700
803,57562,Electric Utility,17.0,17.0,17.0,Batteries,12,2021,P,33.021111,-112.661400
803,57563,Electric Utility,16.0,16.0,16.0,Batteries,12,2021,P,33.025660,-113.344000
803,57997,Electric Utility,38.0,38.0,38.0,Batteries,12,2021,P,32.648560,-114.428700
803,58383,Electric Utility,14.0,14.0,14.0,Batteries,12,2021,P,33.027000,-113.348900
58416,58422,Commercial CHP,0.8,0.7,0.3,Solar Photovoltaic,12,2021,P,34.243333,-118.530600
58783,58903,IPP Non-CHP,2.6,2.6,2.6,Conventional Hydroelectric,12,2021,U,41.327778,-88.701110
58783,58903,IPP Non-CHP,2.6,2.6,2.6,Conventional Hydroelectric,12,2021,U,41.327778,-88.701110
58783,58903,IPP Non-CHP,2.6,2.6,2.6,Conventional Hydroelectric,12,2021,U,41.327778,-88.701110
58783,58903,IPP Non-CHP,2.6,2.6,2.6,Conventional Hydroelectric,12,2021,U,41.327778,-88.701110
803,59020,Electric Utility,36.0,36.0,36.0,Batteries,12,2021,P,32.940833,-112.881400
58901,59091,IPP Non-CHP,5.3,5.3,5.3,Conventional Hydroelectric,12,2021,L,40.388889,-79.858890
59770,60028,IPP Non-CHP,15.4,15.4,15.4,Solar Photovoltaic,12,2021,L,34.680287,-79.540740
60387,60654,IPP Non-CHP,180.0,160.0,130.0,Solar Photovoltaic,12,2021,T,35.937336,-114.884000
60897,61285,IPP Non-CHP,2.0,2.0, ,Solar Photovoltaic,12,2021,P,36.803269,-121.619000
59380,61390,IPP Non-CHP,6.0,6.0,6.0,Batteries,12,2021,P,32.940000,-117.040000
61166,61592,IPP Non-CHP,2.4,2.4,2.4,Onshore Wind Turbine,12,2021,U,42.967145,-75.755920
61166,61592,IPP Non-CHP,2.4,2.4,2.4,Onshore Wind Turbine,12,2021,U,42.967145,-75.755920
61166,61592,IPP Non-CHP,2.4,2.4,2.4,Onshore Wind Turbine,12,2021,U,42.967145,-75.755920
61166,61592,IPP Non-CHP,2.4,2.4,2.4,Onshore Wind Turbine,12,2021,U,42.967145,-75.755920
61301,61687,IPP Non-CHP,400.0,400.0,400.0,Onshore Wind Turbine,12,2021,P,44.145040,-95.382720
61421,61796,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,12,2021,P,39.572402,-77.307870
61459,61837,IPP Non-CHP,220.0,220.0,220.0,Onshore Wind Turbine,12,2021,P,35.477561,-98.445410
61477,61852,IPP Non-CHP,300.0,300.0,300.0,Solar Photovoltaic,12,2021,U,36.629761,-114.684000
61785,62263,IPP Non-CHP,126.0,126.0,126.0,Onshore Wind Turbine,12,2021,P,46.789000,-119.346000
61817,62317,IPP Non-CHP,10.0,10.0,10.0,Solar Photovoltaic,12,2021,L,34.750300,-79.434780
61900,62436,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,12,2021,T,31.402919,-84.836810
56545,62501,IPP Non-CHP,128.0,127.5,127.5,Solar Photovoltaic,12,2021,P,32.474158,-95.954960
56545,62522,IPP Non-CHP,80.0,79.8,79.8,Solar Photovoltaic,12,2021,P,33.100314,-95.622050
62048,62546,IPP Non-CHP,19.9,19.9,19.9,Solar Photovoltaic,12,2021,T,36.212220,-119.910000
59497,62605,IPP Non-CHP,4.9,4.9,4.9,Batteries,12,2021,L,41.426025,-70.608980
62109,62617,IPP Non-CHP,10.0,10.0,10.0,Batteries,12,2021,U,35.233000,-91.690000
62109,62617,IPP Non-CHP,100.0,100.0,100.0,Solar Photovoltaic,12,2021,U,35.233000,-91.690000
62153,62670,IPP Non-CHP,300.0,300.0,300.0,Solar Photovoltaic,12,2021,T,39.083514,-83.809810
62668,62745,IPP Non-CHP,30.0,30.0,30.0,Batteries,12,2021,L,45.559750,-119.633800
62668,62745,IPP Non-CHP,50.0,50.0,50.0,Solar Photovoltaic,12,2021,L,45.559750,-119.633800
61944,62771,IPP Non-CHP,10.0,10.0,10.0,Solar Photovoltaic,12,2021,T,41.557420,-71.507260
61944,62771,IPP Non-CHP,10.0,10.0,10.0,Solar Photovoltaic,12,2021,T,41.557420,-71.507260
61944,62771,IPP Non-CHP,10.0,10.0,10.0,Solar Photovoltaic,12,2021,T,41.557420,-71.507260
61944,62771,IPP Non-CHP,10.0,10.0,10.0,Solar Photovoltaic,12,2021,T,41.557420,-71.507260
56215,62783,IPP Non-CHP,239.6,239.6,239.6,Onshore Wind Turbine,12,2021,L,28.207800,-97.522670
59613,62797,IPP Non-CHP,80.0,80.0,80.0,Solar Photovoltaic,12,2021,P,38.299894,-84.383490
62704,62802,IPP Non-CHP,80.0,80.0,80.0,Onshore Wind Turbine,12,2021,P,45.814000,-109.317000
62713,62803,IPP Non-CHP,200.0,200.0,200.0,Onshore Wind Turbine,12,2021,L,26.649480,-98.123840
62708,62808,IPP Non-CHP,80.0,80.0,80.0,Onshore Wind Turbine,12,2021,P,45.806000,-109.240000
62716,62820,IPP Non-CHP,22.6,22.6,22.6,Solar Photovoltaic,12,2021,P,36.288000,-80.656000
62717,62821,IPP Non-CHP,22.6,22.6,22.6,Solar Photovoltaic,12,2021,V,35.218000,-80.536000
62718,62822,IPP Non-CHP,50.0,50.0,50.0,Solar Photovoltaic,12,2021,P,35.188000,-81.751000
62744,62854,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,12,2021,U,29.973400,-90.733500
62759,62893,IPP Non-CHP,200.0,200.0,200.0,Solar Photovoltaic,12,2021,L,39.544605,-87.971980
49893,62955,IPP Non-CHP,300.0,300.0,300.0,Solar Photovoltaic,12,2021,U,42.945560,-90.349420
20860,62955,IPP Non-CHP,150.0,150.0,150.0,Solar Photovoltaic,12,2021,U,42.945560,-90.349420
803,62964,Electric Utility,50.0,50.0,50.0,Batteries,12,2021,P,33.568000,-112.305900
803,62965,Electric Utility,10.0,10.0,10.0,Batteries,12,2021,P,33.145593,-112.659100
59495,63065,Electric Utility,2.5,2.5,2.5,Batteries,12,2021,L,40.265156,-92.943970
59495,63065,Electric Utility,10.0,10.0,10.0,Solar Photovoltaic,12,2021,L,40.265156,-92.943970
59495,63066,Electric Utility,4.0,4.0,4.0,Batteries,12,2021,L,38.143910,-90.802090
59495,63066,Electric Utility,10.0,10.0,10.0,Solar Photovoltaic,12,2021,L,38.143910,-90.802090
59495,63067,Electric Utility,2.0,2.0,2.0,Batteries,12,2021,L,39.743569,-93.657140
59495,63067,Electric Utility,10.0,10.0,10.0,Solar Photovoltaic,12,2021,L,39.743569,-93.657140
62911,63127,IPP Non-CHP,100.0,100.0,100.0,Solar Photovoltaic,12,2021,U,32.687195,-115.665600
62912,63128,IPP Non-CHP,50.0,50.0,50.0,Solar Photovoltaic,12,2021,U,30.781840,-90.195360
62981,63195,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,12,2021,T,39.819725,-74.894700
62995,63210,IPP Non-CHP,80.0,80.0,80.0,Onshore Wind Turbine,12,2021,U,40.869111,-75.899640
49893,63211,IPP Non-CHP,250.0,250.0,250.0,Solar Photovoltaic,12,2021,U,33.251020,-95.193430
62759,63250,IPP Non-CHP,80.0,80.0,80.0,Solar Photovoltaic,12,2021,T,43.703410,-96.073140
62983,63300,IPP Non-CHP,250.0,250.0,250.0,Solar Photovoltaic,12,2021,U,33.751283,-115.355000
63140,63386,IPP Non-CHP,100.0,100.0,100.0,Solar Photovoltaic,12,2021,U,44.711644,-68.110000
63221,63490,IPP Non-CHP,25.0,17.0,25.0,Geothermal,12,2021,L,37.646053,-118.915800
63216,63491,IPP Non-CHP,32.0,21.0,32.0,Geothermal,12,2021,L,40.372940,-119.462500
63231,63494,IPP Non-CHP,288.0,288.0,288.0,Onshore Wind Turbine,12,2021,U,36.293919,-98.164670
63243,63506,IPP Non-CHP,1.0,1.0,1.0,Batteries,12,2021,T,41.842060,-70.769900
63243,63506,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,12,2021,L,41.842060,-70.769900
14328,63529,Electric Utility,20.0,20.0,20.0,Batteries,12,2021,L,37.008261,-121.558000
63257,63541,IPP Non-CHP,2.0,2.0,2.0,Batteries,12,2021,T,41.824474,-70.752920
63257,63541,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,12,2021,L,41.824474,-70.752920
63276,63552,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,12,2021,T,34.188925,-82.134330
63345,63650,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,12,2021,T,45.489436,-92.857020
15399,63710,IPP Non-CHP,200.0,200.0,200.0,Onshore Wind Turbine,12,2021,T,45.562715,-120.708500
63451,63757,IPP Non-CHP,100.0,100.0,100.0,Batteries,12,2021,L,26.169846,-98.329790
62842,63773,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,12,2021,L,39.849241,-77.929150
58970,63787,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,12,2021,L,36.531150,-77.550380
61222,63797,IPP Non-CHP,80.0,80.0,80.0,Solar Photovoltaic,12,2021,P,32.420000,-97.020000
63492,63806,IPP Non-CHP,40.0,40.0,40.0,Solar Photovoltaic,12,2021,L,36.043671,-79.641740
63496,63811,IPP Non-CHP,50.0,50.0,50.0,Solar Photovoltaic,12,2021,L,36.283056,-80.128270
63497,63812,IPP Non-CHP,48.7,48.7,48.7,Solar Photovoltaic,12,2021,L,36.120000,-78.250000
63578,63913,IPP Non-CHP,200.0,200.0,200.0,Solar Photovoltaic,12,2021,U,39.670555,-113.373100
